"Ethnic Origin (279), Single and Multiple Ethnic Origin Responses (3), Generation Status (4), Age (12) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data"
"Geography = Shawinigan"
"Global non-response rate (GNR) =   5.1 %"
"Generation status (4) = Total - Generation status [1]"
"Age (12) = Total - Age"
"Sex (3) = Total - Sex"
"Ethnic origin (279)","Total - Single and multiple ethnic origin responses [2]","  Single ethnic origin responses [3]","  Multiple ethnic origin responses [4]", 
"Total - Ethnic origin [5]",52180,42600,9580 
"  North American Aboriginal origins",1895,605,1290 
"    First Nations (North American Indian)",1615,540,1070 
"    Inuit",15,10,10 
"    Métis",350,50,295 
"  Other North American origins",42895,35215,7685 
"    Acadian",115,35,90 
"    American",215,15,195 
"    Canadian",41600,34175,7425 
"    New Brunswicker",0,0,0 
"    Newfoundlander",0,0,0 
"    Nova Scotian",0,0,0 
"    Ontarian",30,10,25 
"    Québécois",1330,980,350 
"    Other North American origins, n.i.e. [6]",0,0,0 
"  European origins",14905,6255,8650 
"    British Isles origins",2740,790,1950 
"      Channel Islander",0,0,0 
"      Cornish",0,0,0 
"      English",510,95,415 
"      Irish",1850,510,1335 
"      Manx",0,0,0 
"      Scottish",620,175,445 
"      Welsh",15,10,10 
"      British Isles origins, n.i.e. [7]",0,10,0 
"    French origins",12230,4950,7280 
"      Alsatian",10,10,0 
"      Breton",75,25,55 
"      Corsican",0,0,0 
"      French",12155,4925,7230 
"    Western European origins (except French origins)",640,220,420 
"      Austrian",30,0,20 
"      Bavarian",0,0,0 
"      Belgian",150,80,70 
"      Dutch",70,30,40 
"      Flemish",0,0,10 
"      Frisian",0,0,0 
"      German",340,80,255 
"      Luxembourger",0,0,0 
"      Swiss",80,20,55 
"      Western European origins, n.i.e. [8]",0,0,0 
"    Northern European origins (except British Isles origins)",85,30,55 
"      Danish",15,10,10 
"      Finnish",10,0,0 
"      Icelandic",0,0,0 
"      Norwegian",50,15,35 
"      Swedish",10,0,15 
"      Northern European origins, n.i.e. [9]",10,0,0 
"    Eastern European origins",175,35,140 
"      Bulgarian",40,10,35 
"      Byelorussian",0,0,0 
"      Czech",10,0,0 
"      Czechoslovakian, n.o.s. [10]",0,0,0 
"      Estonian",0,0,0 
"      Hungarian",30,10,25 
"      Latvian",0,0,0 
"      Lithuanian",10,0,10 
"      Moldovan",0,0,0 
"      Polish",35,10,30 
"      Romanian",10,10,10 
"      Russian",25,10,20 
"      Slovak",0,10,0 
"      Ukrainian",25,0,30 
"      Eastern European origins, n.i.e. [11]",0,0,0 
"    Southern European origins",725,220,510 
"      Albanian",0,0,10 
"      Bosnian",0,0,0 
"      Catalan",0,0,0 
"      Croatian",0,0,0 
"      Cypriot",0,0,0 
"      Greek",105,55,45 
"      Italian",495,150,355 
"      Kosovar",0,0,0 
"      Macedonian",0,0,0 
"      Maltese",0,0,0 
"      Montenegrin",0,0,0 
"      Portuguese",65,15,50 
"      Serbian",0,0,0 
"      Sicilian",0,0,0 
"      Slovenian",0,0,0 
"      Spanish",55,0,50 
"      Yugoslavian, n.o.s. [12]",0,0,0 
"      Southern European origins, n.i.e. [13]",0,0,0 
"    Other European origins",35,10,25 
"      Basque",10,0,10 
"      Jewish",10,0,10 
"      Roma (Gypsy)",0,0,10 
"      Slavic, n.o.s. [14]",0,0,0 
"      Other European origins, n.i.e. [15]",15,10,0 
"  Caribbean origins",160,70,90 
"    Antiguan",0,0,0 
"    Bahamian",10,0,10 
"    Barbadian",0,0,0 
"    Bermudan",0,0,0 
"    Carib",0,0,0 
"    Cuban",10,10,0 
"    Dominican",0,0,0 
"    Grenadian",0,0,0 
"    Guadeloupean",0,0,0 
"    Haitian",90,50,40 
"    Jamaican",0,0,10 
"    Kittitian/Nevisian",0,0,0 
"    Martinican",15,0,20 
"    Montserratan",0,0,0 
"    Puerto Rican",0,0,0 
"    St. Lucian",0,0,0 
"    Trinidadian/Tobagonian",10,0,0 
"    Vincentian/Grenadinian",0,0,0 
"    West Indian, n.o.s. [16]",0,0,0 
"    Caribbean origins, n.i.e. [17]",0,0,0 
"  Latin, Central and South American origins",105,80,30 
"    Aboriginal from Central/South America (except Arawak and Maya)",10,0,10 
"    Arawak",0,0,0 
"    Argentinian",0,0,0 
"    Belizean",0,0,0 
"    Bolivian",0,0,0 
"    Brazilian",10,10,0 
"    Chilean",10,10,0 
"    Colombian",0,0,0 
"    Costa Rican",10,10,10 
"    Ecuadorian",0,0,10 
"    Guatemalan",0,0,0 
"    Guyanese",0,0,0 
"    Hispanic",0,0,0 
"    Honduran",0,10,0 
"    Maya",0,0,0 
"    Mexican",50,45,10 
"    Nicaraguan",0,0,0 
"    Panamanian",0,0,0 
"    Paraguayan",0,0,0 
"    Peruvian",20,10,15 
"    Salvadorean",0,0,0 
"    Uruguayan",0,0,0 
"    Venezuelan",0,0,0 
"    Latin, Central and South American origins, n.i.e. [18]",0,0,0 
"  African origins",285,140,140 
"    Central and West African origins",115,60,55 
"      Akan",0,0,0 
"      Angolan",0,0,0 
"      Ashanti",0,0,0 
"      Beninese",0,0,0 
"      Burkinabe",0,0,0 
"      Cameroonian",35,35,0 
"      Chadian",0,0,0 
"      Congolese",20,0,15 
"      Edo",0,0,0 
"      Ewe",0,0,0 
"      Gabonese",25,10,20 
"      Gambian",0,0,0 
"      Ghanaian",0,0,0 
"      Guinean",0,0,0 
"      Ibo",0,0,0 
"      Ivorian",15,10,10 
"      Liberian",0,0,0 
"      Malian",0,0,0 
"      Malinké",0,0,0 
"      Nigerian",0,0,0 
"      Peulh",0,0,0 
"      Senegalese",10,0,0 
"      Sierra Leonean",0,0,0 
"      Togolese",0,0,0 
"      Wolof",0,0,0 
"      Yoruba",0,0,0 
"      Central and West African origins, n.i.e. [19]",15,0,10 
"    North African origins",105,65,35 
"      Algerian",35,30,0 
"      Berber",20,0,15 
"      Coptic",0,0,0 
"      Dinka",0,0,0 
"      Egyptian",20,10,10 
"      Libyan",0,0,0 
"      Maure",0,0,0 
"      Moroccan",25,10,15 
"      Sudanese",0,0,0 
"      Tunisian",10,10,0 
"      North African origins, n.i.e. [20]",0,0,0 
"    Southern and East African origins",15,10,10 
"      Afrikaner",0,0,0 
"      Amhara",0,0,0 
"      Bantu, n.o.s. [21]",0,0,0 
"      Burundian",10,0,0 
"      Djiboutian",0,0,0 
"      Eritrean",0,0,0 
"      Ethiopian",0,0,0 
"      Harari",0,0,0 
"      Kenyan",0,0,0 
"      Malagasy",15,0,15 
"      Mauritian",0,0,0 
"      Oromo",0,0,0 
"      Rwandan",0,0,0 
"      Seychellois",0,0,0 
"      Somali",0,0,0 
"      South African",0,0,0 
"      Tanzanian",0,0,0 
"      Tigrian",0,0,0 
"      Ugandan",0,0,0 
"      Zambian",0,0,0 
"      Zimbabwean",0,0,0 
"      Zulu",0,0,0 
"      Southern and East African origins, n.i.e. [22]",0,0,0 
"    Other African origins",50,10,40 
"      Black, n.o.s. [23]",15,0,20 
"      Other African origins, n.i.e. [24]",30,10,25 
"  Asian origins",415,240,175 
"    West Central Asian and Middle Eastern origins",155,60,95 
"      Afghan",0,0,0 
"      Arab, n.o.s. [25]",35,20,15 
"      Armenian",0,0,0 
"      Assyrian",0,0,0 
"      Azerbaijani",0,0,0 
"      Georgian",0,0,0 
"      Hazara",0,0,0 
"      Iranian",0,0,0 
"      Iraqi",20,0,25 
"      Israeli",0,0,0 
"      Jordanian",0,0,0 
"      Kazakh",0,0,0 
"      Kurd",0,0,0 
"      Kuwaiti",0,0,0 
"      Kyrgyz",0,0,0 
"      Lebanese",95,35,55 
"      Palestinian",0,0,10 
"      Pashtun",0,0,0 
"      Saudi Arabian",0,0,0 
"      Syrian",30,0,25 
"      Tajik",0,0,0 
"      Tatar",0,0,0 
"      Turk",10,0,10 
"      Turkmen",0,0,0 
"      Uighur",0,0,0 
"      Uzbek",0,0,0 
"      Yemeni",0,0,0 
"      West Central Asian and Middle Eastern origins, n.i.e. [26]",0,0,0 
"    South Asian origins",35,10,25 
"      Bangladeshi",0,0,0 
"      Bengali",0,0,0 
"      Bhutanese",0,0,0 
"      East Indian",30,0,25 
"      Goan",0,0,0 
"      Gujarati",0,0,0 
"      Kashmiri",0,0,0 
"      Nepali",0,0,0 
"      Pakistani",0,10,10 
"      Punjabi",0,0,0 
"      Sinhalese",0,0,0 
"      Sri Lankan",0,0,0 
"      Tamil",0,0,0 
"      South Asian origins, n.i.e. [27]",0,0,0 
"    East and Southeast Asian origins",230,170,60 
"      Burmese",0,0,0 
"      Cambodian (Khmer)",0,0,0 
"      Chinese",145,125,20 
"      Filipino",15,0,10 
"      Hmong",0,0,0 
"      Indonesian",0,0,0 
"      Japanese",0,0,0 
"      Karen",0,0,0 
"      Korean",10,10,0 
"      Laotian",0,0,0 
"      Malaysian",0,0,0 
"      Mongolian",0,0,0 
"      Singaporean",0,0,0 
"      Taiwanese",0,0,0 
"      Thai",0,0,0 
"      Tibetan",0,0,0 
"      Vietnamese",50,15,40 
"      East and Southeast Asian origins, n.i.e. [28]",0,0,0 
"    Other Asian origins",0,0,0 
"      Other Asian origins, n.i.e. [29]",0,0,0 
"  Oceania origins",0,0,0 
"    Australian",0,0,0 
"    New Zealander",0,0,0 
"    Pacific Islands origins",0,0,0 
"      Fijian",0,0,0 
"      Hawaiian",0,0,0 
"      Maori",0,0,0 
"      Samoan",0,0,0 
"      Polynesian, n.o.s. [30]",0,0,0 
"      Pacific Islands origins, n.i.e. [31]",0,0,0 
"Note"
"[1] For more information on generation status variables, including information on their classifications, the questions from which they are derived, data quality and their comparability with other sources of data, please refer to the Place of Birth, Generation Status, Citizenship and Immigration Reference Guide, Census of Population, 2016."
"[2] Total ethnic origin responses are the sum of single and multiple responses for each ethnic origin. Total response counts indicate the number of persons who reported a specified ethnic origin, either as their only origin or in addition to one or more other ethnic origins. The sum of all ethnic origin responses is greater than the total population estimate due to the reporting of multiple origins."
"[3] A single ethnic origin response occurs when a person provides one ethnic origin only."
"[4] A multiple ethnic origin response occurs when a person provides two or more ethnic origins."
"[5] This is a total population estimate. The sum of the ethnic groups in this table is greater than the total population estimate because a person may report more than one ethnic origin in the census."
"[6] Includes general responses indicating North American origins (e.g., 'North American') as well as more specific responses indicating North American origins that have not been included elsewhere (e.g., 'Maritimer')."
"[7] Includes general responses indicating British Isles origins (e.g., 'British,' 'United Kingdom') as well as more specific responses indicating British Isles origins that have not been included elsewhere (e.g., 'Celtic')."
"[8] Includes general responses indicating Western European origins (e.g., 'Western European') as well as more specific responses indicating Western European origins that have not been included elsewhere (e.g., 'Liechtensteiner')."
"[9] Includes general responses indicating Northern European origins (e.g., 'Northern European') as well as more specific responses indicating Northern European origins that have not been included elsewhere (e.g., 'Faroese,' 'Scandinavian')."
"[10] Includes responses of 'Czechoslovakian,' not otherwise specified."
"[11] Includes general responses indicating Eastern European origins (e.g., 'Eastern European') as well as more specific responses indicating Eastern European origins that have not been included elsewhere (e.g., 'Baltic')."
"[12] Includes responses of 'Yugoslavian,' not otherwise specified."
"[13] Includes general responses indicating Southern European origins (e.g., 'Southern European') as well as more specific responses indicating Southern European origins that have not been included elsewhere (e.g., 'Gibraltarian')."
"[14] Includes responses of 'Slavic,' not otherwise specified."
