origin,population
Aboriginal from Central/South America (except Arawak and Maya),0
Afghanistan,0
Akan,0
Albania,0
Algeria,20
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",10
Arawak,0
Argentina,15
Armenia,0
Ashanti,0
Assyrian,0
Australia,10
Austria,0
Azerbaijan,0
Bangladesh,10
"Bantu, n.o.c",0
Barbados,0
Belarus,10
Belgium,180
Belize,0
Benin,10
Berber,10
Bermuda,0
Bhutan,0
"Black, n.o.c.",10
Bolivia,0
Bosnia,0
Brazil,0
"British Isles origins, n.o.c",35
Bulgaria,10
Burkina Faso,0
Burundi,0
Cambodia,0
Cameroon,40
Canada,44870
Caribbean,0
"Caribbean origins, n.o.c",0
"Central and South American origins, n.o.c",10
"Central and West African origins, n.o.c",40
Chad,0
Chile,25
China,175
Colombia,30
Coptic,0
Costa Rica,0
Croatia,10
Cuba,0
Cyprus,0
Czech Republic,0
"Czechoslovakian, n.o.c",0
DR Congo,0
Denmark,20
Dinka,0
Djibouti,0
Dominican Republic,10
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",0
Ecuador,0
Egypt,10
El Salvador,10
Eritrea,0
Estonia,10
Ethiopia,0
Fiji,0
Finland,20
France,14925
Gabon,0
Georgia,0
Germany,570
Ghana,0
Greece,20
Grenada,0
Guadeloupe,0
Guatemala,0
Guinea,0
Guyana,0
Haiti,40
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,10
Hungary,15
Iceland,0
India,20
Indonesia,0
Iran,0
Iraq,0
Ireland,1840
Israel,30
Italy,330
Ivory Coast,25
Jamaica,0
Japan,0
Jordan,0
Karen,0
Kazakhstan,0
Kenya,0
Kosovo,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,0
Lebanon,55
Liberia,0
Libya,0
Lithuania,0
Luxembourg,20
Madagascar,35
Malaysia,0
Mali,10
Malinké,0
Malta,0
Martinique,30
Mauritania,0
Mauritius,0
Maya,0
Mexico,20
Moldova,0
Mongolia,10
Montenegro,0
Montserrat,0
Morocco,100
Myanmar (Burma),0
Nepal,0
Netherlands,95
New Zealand,0
Nicaragua,10
Nigeria,10
"North African origins, n.o.c",0
North Macedonia,0
"Northern European origins, n.o.c ",0
Norway,20
Oromo,0
"Other African origins, n.o.c",50
"Other Asian origins, n.o.c",0
"Other European origins, n.o.c",25
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",0
Pakistan,0
Palestine,0
Panama,15
Paraguay,0
Pashtun,0
Peru,0
Peulh,0
Philippines,10
Poland,60
"Polynesian, n.o.c",0
Portugal,50
Puerto Rico,0
Roma,0
Romania,30
Russia,10
Rwanda,0
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,50
Serbia,15
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,0
Slovenia,0
Somalia,0
South Africa,0
"South Asian origins, n.o.c",0
South Korea,25
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",15
Spain,210
Sri Lanka,0
Sudan,0
Sweden,0
Switzerland,85
Syria,0
Taiwan,0
Tajikistan,15
Tanzania,0
Tatar,0
Thailand,0
The Bahamas,0
The Gambia,0
Tigria,0
Togo,10
Trinidad and Tobago,0
Tunisia,35
Turkey,0
Turkmenistan,0
Uganda,0
Ukraine,55
United Kingdom,1670
United States,180
Uruguay,0
Uzbekistan,0
Venezuela,20
Vietnam,15
"West Central Asian and Middle Eastern origins, n.o.c",0
"West India, n.o.c",0
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",0
Zambia,0
Zimbabwe,0
Zulu,0
