origin,population
Aboriginal from Central/South America (except Arawak and Maya),20
Afghanistan,20
Akan,0
Albania,0
Algeria,25
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",215
Arawak,0
Argentina,0
Armenia,0
Ashanti,0
Assyrian,0
Australia,85
Austria,240
Azerbaijan,0
Bangladesh,55
"Bantu, n.o.c",0
Barbados,40
Belarus,25
Belgium,175
Belize,0
Benin,0
Berber,15
Bermuda,60
Bhutan,0
"Black, n.o.c.",120
Bolivia,0
Bosnia,20
Brazil,0
"British Isles origins, n.o.c",2575
Bulgaria,40
Burkina Faso,0
Burundi,0
Cambodia,10
Cameroon,10
Canada,64850
Caribbean,0
"Caribbean origins, n.o.c",45
"Central and South American origins, n.o.c",10
"Central and West African origins, n.o.c",35
Chad,0
Chile,10
China,1315
Colombia,40
Coptic,0
Costa Rica,0
Croatia,145
Cuba,65
Cyprus,0
Czech Republic,105
"Czechoslovakian, n.o.c",85
DR Congo,75
Denmark,765
Dinka,0
Djibouti,0
Dominican Republic,0
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",25
Ecuador,0
Egypt,45
El Salvador,10
Eritrea,10
Estonia,20
Ethiopia,35
Fiji,0
Finland,60
France,25010
Gabon,0
Georgia,10
Germany,6885
Ghana,25
Greece,360
Grenada,0
Guadeloupe,10
Guatemala,50
Guinea,0
Guyana,10
Haiti,15
Harari,0
Hazara,0
Hispanic,10
Hmong,0
Honduras,0
Hungary,300
Iceland,65
India,575
Indonesia,30
Iran,185
Iraq,20
Ireland,37655
Israel,220
Italy,1545
Ivory Coast,0
Jamaica,160
Japan,85
Jordan,0
Karen,0
Kazakhstan,0
Kenya,0
Kosovo,0
Kurdistan,10
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,80
Lebanon,980
Liberia,0
Libya,0
Lithuania,75
Luxembourg,0
Madagascar,0
Malaysia,0
Mali,35
Malinké,0
Malta,35
Martinique,0
Mauritania,0
Mauritius,0
Maya,0
Mexico,120
Moldova,20
Mongolia,0
Montenegro,0
Montserrat,0
Morocco,60
Myanmar (Burma),0
Nepal,10
Netherlands,3245
New Zealand,20
Nicaragua,10
Nigeria,135
"North African origins, n.o.c",0
North Macedonia,15
"Northern European origins, n.o.c ",180
Norway,965
Oromo,0
"Other African origins, n.o.c",710
"Other Asian origins, n.o.c",30
"Other European origins, n.o.c",125
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",0
Pakistan,85
Palestine,25
Panama,10
Paraguay,0
Pashtun,20
Peru,25
Peulh,0
Philippines,235
Poland,815
"Polynesian, n.o.c",0
Portugal,400
Puerto Rico,0
Roma,10
Romania,155
Russia,605
Rwanda,25
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,30
Samoa,0
Saudi Arabia,50
Senegal,10
Serbia,15
Seychelles,0
Sierra Leone,0
Singapore,10
"Slavic, n.o.c",0
Slovakia,45
Slovenia,20
Somalia,10
South Africa,85
"South Asian origins, n.o.c",25
South Korea,500
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",0
Spain,685
Sri Lanka,15
Sudan,10
Sweden,510
Switzerland,175
Syria,510
Taiwan,30
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,30
The Bahamas,0
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,75
Tunisia,0
Turkey,55
Turkmenistan,10
Uganda,0
Ukraine,895
United Kingdom,73655
United States,1300
Uruguay,0
Uzbekistan,0
Venezuela,10
Vietnam,140
"West Central Asian and Middle Eastern origins, n.o.c",25
"West India, n.o.c",45
Wolof,0
Yemen,25
"Yugoslavian, n.o.c",40
Zambia,0
Zimbabwe,30
Zulu,0
