origin,population
Aboriginal from Central/South America (except Arawak and Maya),10
Afghanistan,0
Akan,0
Albania,0
Algeria,35
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",35
Arawak,0
Argentina,0
Armenia,0
Ashanti,0
Assyrian,0
Australia,0
Austria,30
Azerbaijan,0
Bangladesh,0
"Bantu, n.o.c",0
Barbados,0
Belarus,0
Belgium,150
Belize,0
Benin,0
Berber,20
Bermuda,0
Bhutan,0
"Black, n.o.c.",15
Bolivia,0
Bosnia,0
Brazil,10
"British Isles origins, n.o.c",0
Bulgaria,40
Burkina Faso,0
Burundi,10
Cambodia,0
Cameroon,35
Canada,45055
Caribbean,0
"Caribbean origins, n.o.c",0
"Central and South American origins, n.o.c",0
"Central and West African origins, n.o.c",15
Chad,0
Chile,10
China,145
Colombia,0
Coptic,0
Costa Rica,10
Croatia,0
Cuba,10
Cyprus,0
Czech Republic,10
"Czechoslovakian, n.o.c",0
DR Congo,20
Denmark,15
Dinka,0
Djibouti,0
Dominican Republic,0
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",0
Ecuador,0
Egypt,20
El Salvador,0
Eritrea,0
Estonia,0
Ethiopia,0
Fiji,0
Finland,10
France,12240
Gabon,25
Georgia,0
Germany,340
Ghana,0
Greece,105
Grenada,0
Guadeloupe,0
Guatemala,0
Guinea,0
Guyana,0
Haiti,90
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,0
Hungary,30
Iceland,0
India,30
Indonesia,0
Iran,0
Iraq,20
Ireland,1850
Israel,10
Italy,495
Ivory Coast,15
Jamaica,0
Japan,0
Jordan,0
Karen,0
Kazakhstan,0
Kenya,0
Kosovo,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,0
Lebanon,95
Liberia,0
Libya,0
Lithuania,10
Luxembourg,0
Madagascar,15
Malaysia,0
Mali,0
Malinké,0
Malta,0
Martinique,15
Mauritania,0
Mauritius,0
Maya,0
Mexico,50
Moldova,0
Mongolia,0
Montenegro,0
Montserrat,0
Morocco,25
Myanmar (Burma),0
Nepal,0
Netherlands,70
New Zealand,0
Nicaragua,0
Nigeria,0
"North African origins, n.o.c",0
North Macedonia,0
"Northern European origins, n.o.c ",10
Norway,50
Oromo,0
"Other African origins, n.o.c",30
"Other Asian origins, n.o.c",0
"Other European origins, n.o.c",15
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",0
Pakistan,0
Palestine,0
Panama,0
Paraguay,0
Pashtun,0
Peru,20
Peulh,0
Philippines,15
Poland,35
"Polynesian, n.o.c",0
Portugal,65
Puerto Rico,0
Roma,0
Romania,10
Russia,25
Rwanda,0
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,10
Serbia,0
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,0
Slovenia,0
Somalia,0
South Africa,0
"South Asian origins, n.o.c",0
South Korea,10
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",0
Spain,65
Sri Lanka,0
Sudan,0
Sweden,10
Switzerland,80
Syria,30
Taiwan,0
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,0
The Bahamas,10
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,10
Tunisia,10
Turkey,10
Turkmenistan,0
Uganda,0
Ukraine,25
United Kingdom,1145
United States,215
Uruguay,0
Uzbekistan,0
Venezuela,0
Vietnam,50
"West Central Asian and Middle Eastern origins, n.o.c",0
"West India, n.o.c",0
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",0
Zambia,0
Zimbabwe,0
Zulu,0
