origin,population
Aboriginal from Central/South America (except Arawak and Maya),0
Afghanistan,0
Akan,0
Albania,0
Algeria,10
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",0
Arawak,0
Argentina,0
Armenia,10
Ashanti,0
Assyrian,0
Australia,0
Austria,25
Azerbaijan,0
Bangladesh,0
"Bantu, n.o.c",0
Barbados,30
Belarus,0
Belgium,70
Belize,0
Benin,0
Berber,0
Bermuda,0
Bhutan,0
"Black, n.o.c.",65
Bolivia,0
Bosnia,0
Brazil,0
"British Isles origins, n.o.c",560
Bulgaria,25
Burkina Faso,0
Burundi,0
Cambodia,0
Cameroon,0
Canada,14490
Caribbean,0
"Caribbean origins, n.o.c",10
"Central and South American origins, n.o.c",10
"Central and West African origins, n.o.c",0
Chad,0
Chile,0
China,115
Colombia,25
Coptic,0
Costa Rica,0
Croatia,10
Cuba,10
Cyprus,0
Czech Republic,0
"Czechoslovakian, n.o.c",10
DR Congo,0
Denmark,65
Dinka,0
Djibouti,0
Dominican Republic,0
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",10
Ecuador,0
Egypt,0
El Salvador,10
Eritrea,10
Estonia,10
Ethiopia,0
Fiji,0
Finland,50
France,3070
Gabon,0
Georgia,0
Germany,3430
Ghana,0
Greece,15
Grenada,0
Guadeloupe,0
Guatemala,0
Guinea,0
Guyana,10
Haiti,0
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,0
Hungary,30
Iceland,10
India,55
Indonesia,0
Iran,20
Iraq,0
Ireland,5635
Israel,50
Italy,265
Ivory Coast,0
Jamaica,90
Japan,30
Jordan,0
Karen,0
Kazakhstan,0
Kenya,0
Kosovo,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,10
Lebanon,110
Liberia,0
Libya,25
Lithuania,20
Luxembourg,0
Madagascar,0
Malaysia,0
Mali,0
Malinké,0
Malta,0
Martinique,0
Mauritania,0
Mauritius,0
Maya,0
Mexico,10
Moldova,0
Mongolia,0
Montenegro,10
Montserrat,0
Morocco,0
Myanmar (Burma),0
Nepal,0
Netherlands,1555
New Zealand,10
Nicaragua,0
Nigeria,0
"North African origins, n.o.c",0
North Macedonia,10
"Northern European origins, n.o.c ",35
Norway,100
Oromo,0
"Other African origins, n.o.c",265
"Other Asian origins, n.o.c",0
"Other European origins, n.o.c",75
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",20
Pakistan,10
Palestine,10
Panama,0
Paraguay,0
Pashtun,0
Peru,0
Peulh,0
Philippines,130
Poland,245
"Polynesian, n.o.c",0
Portugal,40
Puerto Rico,0
Roma,35
Romania,50
Russia,70
Rwanda,0
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,0
Serbia,10
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,0
Slovenia,0
Somalia,0
South Africa,0
"South Asian origins, n.o.c",0
South Korea,30
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",15
Spain,85
Sri Lanka,15
Sudan,0
Sweden,120
Switzerland,90
Syria,35
Taiwan,0
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,0
The Bahamas,10
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,0
Tunisia,0
Turkey,25
Turkmenistan,0
Uganda,0
Ukraine,200
United Kingdom,15485
United States,265
Uruguay,0
Uzbekistan,0
Venezuela,0
Vietnam,0
"West Central Asian and Middle Eastern origins, n.o.c",0
"West India, n.o.c",10
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",10
Zambia,0
Zimbabwe,0
Zulu,0
