origin,population
Aboriginal from Central/South America (except Arawak and Maya),0
Afghanistan,0
Akan,0
Albania,0
Algeria,0
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",0
Arawak,0
Argentina,25
Armenia,20
Ashanti,0
Assyrian,0
Australia,20
Austria,160
Azerbaijan,0
Bangladesh,20
"Bantu, n.o.c",0
Barbados,0
Belarus,0
Belgium,130
Belize,0
Benin,0
Berber,0
Bermuda,0
Bhutan,0
"Black, n.o.c.",10
Bolivia,0
Bosnia,0
Brazil,0
"British Isles origins, n.o.c",1020
Bulgaria,0
Burkina Faso,0
Burundi,0
Cambodia,0
Cameroon,0
Canada,9725
Caribbean,15
"Caribbean origins, n.o.c",10
"Central and South American origins, n.o.c",10
"Central and West African origins, n.o.c",0
Chad,0
Chile,35
China,160
Colombia,0
Coptic,0
Costa Rica,0
Croatia,75
Cuba,0
Cyprus,0
Czech Republic,125
"Czechoslovakian, n.o.c",45
DR Congo,0
Denmark,200
Dinka,0
Djibouti,0
Dominican Republic,0
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",10
Ecuador,10
Egypt,0
El Salvador,20
Eritrea,0
Estonia,35
Ethiopia,0
Fiji,0
Finland,115
France,2300
Gabon,0
Georgia,0
Germany,4800
Ghana,0
Greece,135
Grenada,0
Guadeloupe,0
Guatemala,15
Guinea,0
Guyana,45
Haiti,0
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,20
Hungary,365
Iceland,45
India,160
Indonesia,0
Iran,0
Iraq,0
Ireland,7140
Israel,75
Italy,1060
Ivory Coast,0
Jamaica,60
Japan,60
Jordan,0
Karen,0
Kazakhstan,0
Kenya,10
Kosovo,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,0
Lebanon,30
Liberia,0
Libya,0
Lithuania,70
Luxembourg,10
Madagascar,0
Malaysia,0
Mali,0
Malinké,0
Malta,90
Martinique,0
Mauritania,0
Mauritius,0
Maya,0
Mexico,50
Moldova,0
Mongolia,10
Montenegro,10
Montserrat,0
Morocco,10
Myanmar (Burma),0
Nepal,0
Netherlands,3035
New Zealand,0
Nicaragua,0
Nigeria,15
"North African origins, n.o.c",0
North Macedonia,15
"Northern European origins, n.o.c ",30
Norway,145
Oromo,0
"Other African origins, n.o.c",15
"Other Asian origins, n.o.c",0
"Other European origins, n.o.c",10
"Other North American origins, n.o.c",10
"Pacific Islands origins, n.o.c",0
Pakistan,70
Palestine,10
Panama,10
Paraguay,0
Pashtun,0
Peru,0
Peulh,0
Philippines,80
Poland,895
"Polynesian, n.o.c",0
Portugal,195
Puerto Rico,0
Roma,0
Romania,90
Russia,200
Rwanda,0
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,0
Serbia,60
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,40
Slovenia,35
Somalia,0
South Africa,50
"South Asian origins, n.o.c",0
South Korea,15
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",0
Spain,185
Sri Lanka,0
Sudan,0
Sweden,190
Switzerland,430
Syria,0
Taiwan,0
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,10
The Bahamas,0
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,30
Tunisia,0
Turkey,0
Turkmenistan,0
Uganda,0
Ukraine,670
United Kingdom,19935
United States,335
Uruguay,0
Uzbekistan,0
Venezuela,10
Vietnam,70
"West Central Asian and Middle Eastern origins, n.o.c",0
"West India, n.o.c",10
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",10
Zambia,0
Zimbabwe,0
Zulu,0
