origin,population
Aboriginal from Central/South America (except Arawak and Maya),0
Afghanistan,0
Akan,0
Albania,0
Algeria,50
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",10
Arawak,0
Argentina,10
Armenia,10
Ashanti,0
Assyrian,0
Australia,0
Austria,10
Azerbaijan,0
Bangladesh,0
"Bantu, n.o.c",10
Barbados,0
Belarus,0
Belgium,210
Belize,0
Benin,0
Berber,10
Bermuda,0
Bhutan,0
"Black, n.o.c.",0
Bolivia,15
Bosnia,0
Brazil,0
"British Isles origins, n.o.c",15
Bulgaria,0
Burkina Faso,0
Burundi,0
Cambodia,10
Cameroon,10
Canada,32560
Caribbean,0
"Caribbean origins, n.o.c",0
"Central and South American origins, n.o.c",0
"Central and West African origins, n.o.c",10
Chad,0
Chile,0
China,95
Colombia,20
Coptic,0
Costa Rica,0
Croatia,0
Cuba,10
Cyprus,0
Czech Republic,0
"Czechoslovakian, n.o.c",0
DR Congo,10
Denmark,10
Dinka,0
Djibouti,0
Dominican Republic,25
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",15
Ecuador,0
Egypt,30
El Salvador,10
Eritrea,0
Estonia,0
Ethiopia,0
Fiji,0
Finland,0
France,9445
Gabon,0
Georgia,0
Germany,685
Ghana,0
Greece,110
Grenada,0
Guadeloupe,0
Guatemala,15
Guinea,0
Guyana,10
Haiti,70
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,0
Hungary,65
Iceland,0
India,25
Indonesia,0
Iran,0
Iraq,0
Ireland,2105
Israel,10
Italy,675
Ivory Coast,0
Jamaica,25
Japan,10
Jordan,0
Karen,0
Kazakhstan,10
Kenya,0
Kosovo,0
Kurdistan,20
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,0
Lebanon,30
Liberia,0
Libya,0
Lithuania,10
Luxembourg,0
Madagascar,10
Malaysia,0
Mali,0
Malinké,0
Malta,0
Martinique,0
Mauritania,0
Mauritius,0
Maya,0
Mexico,40
Moldova,0
Mongolia,0
Montenegro,0
Montserrat,0
Morocco,150
Myanmar (Burma),0
Nepal,0
Netherlands,170
New Zealand,0
Nicaragua,0
Nigeria,0
"North African origins, n.o.c",0
North Macedonia,0
"Northern European origins, n.o.c ",20
Norway,0
Oromo,0
"Other African origins, n.o.c",10
"Other Asian origins, n.o.c",0
"Other European origins, n.o.c",30
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",0
Pakistan,0
Palestine,0
Panama,10
Paraguay,0
Pashtun,0
Peru,15
Peulh,0
Philippines,25
Poland,110
"Polynesian, n.o.c",0
Portugal,95
Puerto Rico,0
Roma,0
Romania,70
Russia,75
Rwanda,15
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,20
Serbia,0
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,0
Slovenia,0
Somalia,10
South Africa,0
"South Asian origins, n.o.c",0
South Korea,0
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",10
Spain,120
Sri Lanka,0
Sudan,0
Sweden,0
Switzerland,110
Syria,10
Taiwan,0
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,20
The Bahamas,0
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,0
Tunisia,30
Turkey,25
Turkmenistan,0
Uganda,0
Ukraine,20
United Kingdom,1720
United States,285
Uruguay,10
Uzbekistan,0
Venezuela,0
Vietnam,25
"West Central Asian and Middle Eastern origins, n.o.c",0
"West India, n.o.c",0
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",0
Zambia,0
Zimbabwe,0
Zulu,10
