origin,population
Aboriginal from Central/South America (except Arawak and Maya),10
Afghanistan,0
Akan,0
Albania,0
Algeria,10
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",0
Arawak,0
Argentina,10
Armenia,25
Ashanti,0
Assyrian,0
Australia,40
Austria,160
Azerbaijan,0
Bangladesh,0
"Bantu, n.o.c",0
Barbados,25
Belarus,0
Belgium,95
Belize,0
Benin,0
Berber,0
Bermuda,10
Bhutan,0
"Black, n.o.c.",20
Bolivia,0
Bosnia,0
Brazil,10
"British Isles origins, n.o.c",985
Bulgaria,10
Burkina Faso,0
Burundi,0
Cambodia,0
Cameroon,0
Canada,14000
Caribbean,0
"Caribbean origins, n.o.c",10
"Central and South American origins, n.o.c",0
"Central and West African origins, n.o.c",0
Chad,0
Chile,0
China,415
Colombia,0
Coptic,0
Costa Rica,0
Croatia,30
Cuba,0
Cyprus,0
Czech Republic,70
"Czechoslovakian, n.o.c",35
DR Congo,0
Denmark,150
Dinka,0
Djibouti,0
Dominican Republic,10
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",10
Ecuador,10
Egypt,25
El Salvador,0
Eritrea,0
Estonia,30
Ethiopia,0
Fiji,0
Finland,175
France,3955
Gabon,0
Georgia,0
Germany,3045
Ghana,0
Greece,115
Grenada,25
Guadeloupe,0
Guatemala,0
Guinea,0
Guyana,30
Haiti,0
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,0
Hungary,250
Iceland,40
India,370
Indonesia,15
Iran,45
Iraq,10
Ireland,7745
Israel,60
Italy,1320
Ivory Coast,0
Jamaica,140
Japan,55
Jordan,0
Karen,0
Kazakhstan,0
Kenya,0
Kosovo,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,40
Lebanon,30
Liberia,0
Libya,0
Lithuania,30
Luxembourg,0
Madagascar,0
Malaysia,0
Mali,0
Malinké,0
Malta,40
Martinique,0
Mauritania,0
Mauritius,0
Maya,0
Mexico,15
Moldova,0
Mongolia,10
Montenegro,0
Montserrat,0
Morocco,10
Myanmar (Burma),0
Nepal,0
Netherlands,1555
New Zealand,15
Nicaragua,0
Nigeria,0
"North African origins, n.o.c",0
North Macedonia,45
"Northern European origins, n.o.c ",55
Norway,180
Oromo,0
"Other African origins, n.o.c",50
"Other Asian origins, n.o.c",10
"Other European origins, n.o.c",80
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",0
Pakistan,0
Palestine,0
Panama,0
Paraguay,0
Pashtun,0
Peru,10
Peulh,0
Philippines,385
Poland,890
"Polynesian, n.o.c",0
Portugal,215
Puerto Rico,0
Roma,0
Romania,115
Russia,145
Rwanda,0
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,0
Serbia,25
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,60
Slovenia,10
Somalia,0
South Africa,35
"South Asian origins, n.o.c",0
South Korea,40
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",0
Spain,155
Sri Lanka,0
Sudan,0
Sweden,170
Switzerland,145
Syria,10
Taiwan,0
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,20
The Bahamas,0
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,35
Tunisia,0
Turkey,15
Turkmenistan,0
Uganda,0
Ukraine,790
United Kingdom,20285
United States,245
Uruguay,0
Uzbekistan,0
Venezuela,0
Vietnam,15
"West Central Asian and Middle Eastern origins, n.o.c",15
"West India, n.o.c",35
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",25
Zambia,0
Zimbabwe,0
Zulu,0
