origin,population
Canada,3260
Canada,30
Canada,1755
Canada,10
United States,190
Canada,4130
Canada,0
Canada,0
Canada,0
Canada,0
Canada,0
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,4615
Ireland,2405
United Kingdom,20
United Kingdom,2730
United Kingdom,310
"British Isles origins, n.o.c",250
France,0
France,0
France,0
France,2955
Austria,160
Germany,0
Belgium,190
Netherlands,615
Belgium,25
Netherlands,0
Germany,4670
Luxembourg,0
Switzerland,65
Denmark,215
Finland,80
Iceland,105
Norway,1030
Sweden,530
"Northern European origins, n.o.c ",60
Bulgaria,0
Belarus,0
Czech Republic,45
"Czechoslovakian, n.o.c",35
Estonia,0
Hungary,260
Latvia,0
Lithuania,0
Moldova,0
Poland,1065
Romania,80
Russia,655
Slovakia,60
Ukraine,2805
"Eastern European origins, n.o.c",0
Albania,0
Bosnia,35
Spain,0
Croatia,25
Cyprus,0
Greece,30
Italy,160
Kosovo,0
North Macedonia,0
Malta,0
Montenegro,10
Portugal,20
Serbia,115
Italy,0
Slovenia,0
Spain,135
"Yugoslavian, n.o.c",30
"Southern European origins, n.o.c",0
Spain,0
Israel,45
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",20
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,15
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,10
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),25
Arawak,0
Argentina,0
Belize,0
Bolivia,20
Brazil,0
Chile,0
Colombia,10
Costa Rica,0
Ecuador,0
Guatemala,0
Guyana,10
Hispanic,0
Honduras,20
Maya,0
Mexico,20
Nicaragua,0
Panama,0
Paraguay,0
Peru,0
El Salvador,10
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",20
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,15
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,10
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",10
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,0
Libya,0
Mauritania,0
Morocco,0
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,15
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,65
Tanzania,0
Tigria,0
Uganda,10
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",0
"Other African origins, n.o.c",65
Afghanistan,0
"Arab, n.o.c",0
Armenia,10
Assyrian,15
Azerbaijan,0
Georgia,0
Hazara,0
Iran,0
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,0
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,40
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",10
Bangladesh,25
Bangladesh,0
Bhutan,0
India,240
India,0
India,10
India,0
Nepal,0
Pakistan,30
India,0
Sri Lanka,0
Sri Lanka,0
India,10
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,0
China,255
Philippines,835
Hmong,0
Indonesia,0
Japan,10
Karen,0
South Korea,115
Laos,15
Malaysia,10
Mongolia,0
Singapore,0
Taiwan,0
Thailand,15
China,0
Vietnam,0
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,10
New Zealand,0
Fiji,15
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































