origin,population
Canada,600
Canada,0
Canada,280
Canada,20
United States,205
Canada,6110
Canada,0
Canada,60
Canada,0
Canada,0
Canada,10
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,7085
Ireland,4465
United Kingdom,20
United Kingdom,4770
United Kingdom,450
"British Isles origins, n.o.c",730
France,0
France,0
France,0
France,2165
Austria,150
Germany,0
Belgium,45
Netherlands,815
Belgium,0
Netherlands,0
Germany,2020
Luxembourg,0
Switzerland,55
Denmark,105
Finland,85
Iceland,30
Norway,145
Sweden,90
"Northern European origins, n.o.c ",0
Bulgaria,25
Belarus,10
Czech Republic,60
"Czechoslovakian, n.o.c",10
Estonia,15
Hungary,235
Latvia,15
Lithuania,135
Moldova,0
Poland,825
Romania,100
Russia,180
Slovakia,35
Ukraine,735
"Eastern European origins, n.o.c",10
Albania,0
Bosnia,10
Spain,0
Croatia,120
Cyprus,0
Greece,145
Italy,1635
Kosovo,0
North Macedonia,75
Malta,80
Montenegro,0
Portugal,485
Serbia,45
Italy,20
Slovenia,35
Spain,155
"Yugoslavian, n.o.c",30
"Southern European origins, n.o.c",0
Spain,0
Israel,45
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",50
Antigua and Barbuda,0
The Bahamas,0
Barbados,25
Bermuda,0
Caribbean,0
Cuba,10
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,95
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,15
Saint Vincent and the Grenadines,0
"West India, n.o.c",20
"Caribbean origins, n.o.c",10
Aboriginal from Central/South America (except Arawak and Maya),0
Arawak,0
Argentina,25
Belize,0
Bolivia,0
Brazil,0
Chile,10
Colombia,0
Costa Rica,0
Ecuador,35
Guatemala,0
Guyana,10
Hispanic,0
Honduras,0
Maya,0
Mexico,35
Nicaragua,0
Panama,0
Paraguay,0
Peru,20
El Salvador,0
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",15
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,10
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,10
Libya,0
Mauritania,0
Morocco,0
Sudan,0
Tunisia,0
"North African origins, n.o.c",10
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,10
South Africa,20
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",25
"Other African origins, n.o.c",25
Afghanistan,0
"Arab, n.o.c",10
Armenia,25
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,0
Iraq,0
Israel,15
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,70
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,10
Tajikistan,0
Tatar,0
Turkey,20
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,160
India,10
India,0
India,0
Nepal,0
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),10
Cambodia,25
China,55
Philippines,105
Hmong,0
Indonesia,0
Japan,10
Karen,0
South Korea,0
Laos,0
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,10
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,0
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































