origin,population
Canada,5620
Canada,165
Canada,1100
Canada,2280
United States,1285
Canada,43440
Canada,25
Canada,85
Canada,10
Canada,0
Canada,60
"Other North American origins, n.o.c",0
United Kingdom,10
United Kingdom,20
United Kingdom,31590
Ireland,26480
United Kingdom,20
United Kingdom,27395
United Kingdom,2785
"British Isles origins, n.o.c",2500
France,0
France,0
France,0
France,17480
Austria,190
Germany,0
Belgium,300
Netherlands,3905
Belgium,25
Netherlands,10
Germany,6650
Luxembourg,0
Switzerland,215
Denmark,775
Finland,125
Iceland,65
Norway,650
Sweden,355
"Northern European origins, n.o.c ",170
Bulgaria,45
Belarus,25
Czech Republic,100
"Czechoslovakian, n.o.c",40
Estonia,60
Hungary,295
Latvia,40
Lithuania,75
Moldova,0
Poland,885
Romania,125
Russia,610
Slovakia,75
Ukraine,860
"Eastern European origins, n.o.c",25
Albania,70
Bosnia,80
Spain,0
Croatia,50
Cyprus,10
Greece,240
Italy,1370
Kosovo,0
North Macedonia,30
Malta,15
Montenegro,10
Portugal,340
Serbia,60
Italy,0
Slovenia,55
Spain,485
"Yugoslavian, n.o.c",30
"Southern European origins, n.o.c",10
Spain,0
Israel,215
Roma,10
"Slavic, n.o.c",0
"Other European origins, n.o.c",240
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,30
Caribbean,0
Cuba,35
Dominican Republic,10
Grenada,15
Guadeloupe,0
Haiti,10
Jamaica,125
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,35
Saint Lucia,0
Trinidad and Tobago,20
Saint Vincent and the Grenadines,0
"West India, n.o.c",25
"Caribbean origins, n.o.c",50
Aboriginal from Central/South America (except Arawak and Maya),15
Arawak,0
Argentina,10
Belize,10
Bolivia,0
Brazil,10
Chile,25
Colombia,50
Costa Rica,10
Ecuador,15
Guatemala,45
Guyana,30
Hispanic,0
Honduras,40
Maya,70
Mexico,135
Nicaragua,15
Panama,0
Paraguay,0
Peru,0
El Salvador,60
Uruguay,0
Venezuela,15
"Central and South American origins, n.o.c",30
Akan,0
Angola,10
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,40
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,40
Guinea,20
Nigeria,15
Ivory Coast,0
Liberia,45
Mali,0
Malinké,0
Nigeria,60
Peulh,0
Senegal,10
Sierra Leone,0
Togo,10
Wolof,0
Nigeria,20
"Central and West African origins, n.o.c",10
Algeria,20
Berber,0
Coptic,0
Dinka,0
Egypt,70
Libya,135
Mauritania,0
Morocco,15
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,40
Djibouti,0
Eritrea,0
Ethiopia,65
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,30
Rwanda,20
Seychelles,0
Somalia,10
South Africa,45
Tanzania,0
Tigria,0
Uganda,15
Zambia,20
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",35
"Black, n.o.c.",90
"Other African origins, n.o.c",490
Afghanistan,0
"Arab, n.o.c",125
Armenia,55
Assyrian,0
Azerbaijan,10
Georgia,0
Hazara,0
Iran,335
Iraq,55
Israel,50
Jordan,45
Kazakhstan,10
Kurdistan,30
Kuwait,0
Kyrgyzstan,0
Lebanon,765
Palestine,10
Pashtun,0
Saudi Arabia,30
Syria,510
Tajikistan,0
Tatar,0
Turkey,75
Turkmenistan,0
China,0
Uzbekistan,25
Yemen,10
"West Central Asian and Middle Eastern origins, n.o.c",10
Bangladesh,95
Bangladesh,15
Bhutan,30
India,675
India,0
India,0
India,0
Nepal,150
Pakistan,75
India,10
Sri Lanka,0
Sri Lanka,45
India,25
"South Asian origins, n.o.c",20
Myanmar (Burma),0
Cambodia,0
China,1560
Philippines,265
Hmong,0
Indonesia,10
Japan,50
Karen,0
South Korea,445
Laos,0
Malaysia,25
Mongolia,45
Singapore,0
Taiwan,25
Thailand,35
China,0
Vietnam,300
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",10
Australia,75
New Zealand,60
Fiji,0
United States,10
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































