origin,population
Canada,1455
Canada,55
Canada,700
Canada,110
United States,350
Canada,11580
Canada,0
Canada,35
Canada,0
Canada,10
Canada,10
"Other North American origins, n.o.c",0
United Kingdom,10
United Kingdom,0
United Kingdom,10030
Ireland,11410
United Kingdom,0
United Kingdom,11045
United Kingdom,755
"British Isles origins, n.o.c",1500
France,0
France,0
France,0
France,6410
Austria,120
Germany,0
Belgium,80
Netherlands,1340
Belgium,30
Netherlands,10
Germany,3610
Luxembourg,0
Switzerland,95
Denmark,255
Finland,130
Iceland,55
Norway,235
Sweden,235
"Northern European origins, n.o.c ",40
Bulgaria,0
Belarus,10
Czech Republic,70
"Czechoslovakian, n.o.c",20
Estonia,35
Hungary,200
Latvia,25
Lithuania,40
Moldova,0
Poland,985
Romania,75
Russia,315
Slovakia,85
Ukraine,685
"Eastern European origins, n.o.c",10
Albania,0
Bosnia,0
Spain,0
Croatia,70
Cyprus,0
Greece,175
Italy,845
Kosovo,0
North Macedonia,15
Malta,35
Montenegro,0
Portugal,95
Serbia,30
Italy,0
Slovenia,10
Spain,220
"Yugoslavian, n.o.c",0
"Southern European origins, n.o.c",0
Spain,0
Israel,110
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",60
Antigua and Barbuda,10
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,10
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,15
Jamaica,115
Saint Kitts and Nevis,10
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,15
Trinidad and Tobago,30
Saint Vincent and the Grenadines,0
"West India, n.o.c",50
"Caribbean origins, n.o.c",10
Aboriginal from Central/South America (except Arawak and Maya),10
Arawak,0
Argentina,0
Belize,0
Bolivia,10
Brazil,10
Chile,30
Colombia,0
Costa Rica,0
Ecuador,20
Guatemala,0
Guyana,30
Hispanic,0
Honduras,0
Maya,0
Mexico,45
Nicaragua,15
Panama,0
Paraguay,0
Peru,10
El Salvador,25
Uruguay,10
Venezuela,25
"Central and South American origins, n.o.c",10
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,15
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,10
Libya,0
Mauritania,0
Morocco,40
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,35
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",15
"Other African origins, n.o.c",130
Afghanistan,0
"Arab, n.o.c",50
Armenia,0
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,10
Iraq,25
Israel,10
Jordan,0
Kazakhstan,10
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,110
Palestine,25
Pashtun,0
Saudi Arabia,0
Syria,15
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,70
India,0
India,0
India,0
Nepal,0
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,25
India,15
"South Asian origins, n.o.c",10
Myanmar (Burma),0
Cambodia,0
China,185
Philippines,75
Hmong,0
Indonesia,0
Japan,30
Karen,0
South Korea,20
Laos,0
Malaysia,10
Mongolia,0
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,15
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",10
Australia,30
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































