origin,population
Canada,1175
Canada,35
Canada,1435
Canada,10
United States,505
Canada,9730
Canada,0
Canada,20
Canada,0
Canada,0
Canada,0
"Other North American origins, n.o.c",0
United Kingdom,10
United Kingdom,0
United Kingdom,11000
Ireland,5980
United Kingdom,10
United Kingdom,7885
United Kingdom,720
"British Isles origins, n.o.c",800
France,0
France,0
France,0
France,4355
Austria,495
Germany,10
Belgium,285
Netherlands,1200
Belgium,15
Netherlands,0
Germany,9035
Luxembourg,15
Switzerland,205
Denmark,340
Finland,145
Iceland,155
Norway,2680
Sweden,1165
"Northern European origins, n.o.c ",155
Bulgaria,0
Belarus,0
Czech Republic,70
"Czechoslovakian, n.o.c",95
Estonia,30
Hungary,535
Latvia,10
Lithuania,35
Moldova,0
Poland,1450
Romania,665
Russia,910
Slovakia,40
Ukraine,3515
"Eastern European origins, n.o.c",0
Albania,15
Bosnia,25
Spain,0
Croatia,45
Cyprus,0
Greece,25
Italy,360
Kosovo,0
North Macedonia,0
Malta,10
Montenegro,0
Portugal,40
Serbia,20
Italy,10
Slovenia,0
Spain,150
"Yugoslavian, n.o.c",50
"Southern European origins, n.o.c",0
Spain,0
Israel,35
Roma,10
"Slavic, n.o.c",10
"Other European origins, n.o.c",85
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,75
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,25
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),10
Arawak,0
Argentina,15
Belize,0
Bolivia,0
Brazil,0
Chile,15
Colombia,35
Costa Rica,0
Ecuador,0
Guatemala,0
Guyana,0
Hispanic,0
Honduras,0
Maya,0
Mexico,55
Nicaragua,20
Panama,0
Paraguay,0
Peru,0
El Salvador,10
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,15
Nigeria,0
Togo,0
Gabon,0
The Gambia,35
Ghana,35
Guinea,0
Nigeria,10
Ivory Coast,0
Liberia,10
Mali,0
Malinké,0
Nigeria,75
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",10
Algeria,0
Berber,10
Coptic,0
Dinka,0
Egypt,0
Libya,10
Mauritania,0
Morocco,0
Sudan,75
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,25
Oromo,0
Rwanda,0
Seychelles,0
Somalia,45
South Africa,70
Tanzania,0
Tigria,0
Uganda,10
Zambia,0
Zimbabwe,10
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",15
"Other African origins, n.o.c",50
Afghanistan,30
"Arab, n.o.c",15
Armenia,0
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,0
Iraq,10
Israel,10
Jordan,0
Kazakhstan,0
Kurdistan,20
Kuwait,0
Kyrgyzstan,0
Lebanon,10
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,30
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,265
India,0
India,25
India,0
Nepal,0
Pakistan,40
India,15
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",10
Myanmar (Burma),0
Cambodia,25
China,615
Philippines,675
Hmong,0
Indonesia,0
Japan,10
Karen,45
South Korea,10
Laos,0
Malaysia,0
Mongolia,10
Singapore,0
Taiwan,20
Thailand,10
China,0
Vietnam,65
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",25
Australia,10
New Zealand,0
Fiji,10
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",10

































