origin,population
Canada,505
Canada,25
Canada,350
Canada,25
United States,275
Canada,3390
Canada,0
Canada,10
Canada,0
Canada,0
Canada,0
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,3840
Ireland,2315
United Kingdom,0
United Kingdom,2835
United Kingdom,365
"British Isles origins, n.o.c",370
France,0
France,0
France,0
France,1550
Austria,100
Germany,0
Belgium,85
Netherlands,1310
Belgium,0
Netherlands,0
Germany,3065
Luxembourg,0
Switzerland,150
Denmark,285
Finland,120
Iceland,90
Norway,870
Sweden,525
"Northern European origins, n.o.c ",75
Bulgaria,10
Belarus,10
Czech Republic,50
"Czechoslovakian, n.o.c",55
Estonia,10
Hungary,160
Latvia,10
Lithuania,10
Moldova,0
Poland,425
Romania,95
Russia,400
Slovakia,25
Ukraine,1110
"Eastern European origins, n.o.c",0
Albania,0
Bosnia,0
Spain,0
Croatia,0
Cyprus,0
Greece,100
Italy,255
Kosovo,0
North Macedonia,0
Malta,0
Montenegro,0
Portugal,25
Serbia,0
Italy,0
Slovenia,10
Spain,95
"Yugoslavian, n.o.c",20
"Southern European origins, n.o.c",0
Spain,0
Israel,0
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",50
Antigua and Barbuda,0
The Bahamas,0
Barbados,15
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,40
Jamaica,90
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,15
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),15
Arawak,0
Argentina,10
Belize,0
Bolivia,0
Brazil,0
Chile,10
Colombia,10
Costa Rica,0
Ecuador,0
Guatemala,10
Guyana,0
Hispanic,0
Honduras,0
Maya,0
Mexico,105
Nicaragua,15
Panama,0
Paraguay,0
Peru,10
El Salvador,0
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,15
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,15
Berber,0
Coptic,0
Dinka,0
Egypt,0
Libya,0
Mauritania,0
Morocco,0
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,10
Harari,0
Kenya,10
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,10
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,10
"Southern and East African origins, n.o.c",10
"Black, n.o.c.",0
"Other African origins, n.o.c",15
Afghanistan,0
"Arab, n.o.c",0
Armenia,0
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,10
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,20
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,0
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,90
India,0
India,0
India,0
Nepal,10
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,35
India,0
"South Asian origins, n.o.c",10
Myanmar (Burma),0
Cambodia,0
China,75
Philippines,445
Hmong,0
Indonesia,0
Japan,35
Karen,20
South Korea,55
Laos,0
Malaysia,0
Mongolia,10
Singapore,0
Taiwan,0
Thailand,15
China,0
Vietnam,0
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,10
New Zealand,40
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































