origin,population
Canada,3290
Canada,95
Canada,850
Canada,75
United States,775
Canada,30435
Canada,0
Canada,20
Canada,0
Canada,15
Canada,55
"Other North American origins, n.o.c",10
United Kingdom,10
United Kingdom,0
United Kingdom,11790
Ireland,10290
United Kingdom,10
United Kingdom,10450
United Kingdom,695
"British Isles origins, n.o.c",1110
France,0
France,15
France,0
France,18885
Austria,90
Germany,0
Belgium,215
Netherlands,2080
Belgium,0
Netherlands,50
Germany,4245
Luxembourg,0
Switzerland,80
Denmark,150
Finland,105
Iceland,25
Norway,245
Sweden,180
"Northern European origins, n.o.c ",25
Bulgaria,0
Belarus,10
Czech Republic,45
"Czechoslovakian, n.o.c",15
Estonia,10
Hungary,335
Latvia,10
Lithuania,50
Moldova,20
Poland,805
Romania,90
Russia,145
Slovakia,55
Ukraine,455
"Eastern European origins, n.o.c",10
Albania,15
Bosnia,0
Spain,0
Croatia,55
Cyprus,0
Greece,315
Italy,1545
Kosovo,0
North Macedonia,0
Malta,25
Montenegro,25
Portugal,140
Serbia,10
Italy,0
Slovenia,10
Spain,270
"Yugoslavian, n.o.c",40
"Southern European origins, n.o.c",0
Spain,0
Israel,50
Roma,0
"Slavic, n.o.c",10
"Other European origins, n.o.c",110
Antigua and Barbuda,10
The Bahamas,0
Barbados,45
Bermuda,0
Caribbean,0
Cuba,10
Dominican Republic,35
Grenada,0
Guadeloupe,0
Haiti,40
Jamaica,85
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,10
Saint Lucia,0
Trinidad and Tobago,50
Saint Vincent and the Grenadines,10
"West India, n.o.c",35
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),20
Arawak,0
Argentina,15
Belize,0
Bolivia,0
Brazil,10
Chile,15
Colombia,0
Costa Rica,20
Ecuador,0
Guatemala,0
Guyana,10
Hispanic,0
Honduras,0
Maya,0
Mexico,90
Nicaragua,0
Panama,0
Paraguay,0
Peru,0
El Salvador,35
Uruguay,0
Venezuela,10
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,30
Chad,0
DR Congo,20
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,10
Peulh,0
Senegal,0
Sierra Leone,0
Togo,10
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,20
Berber,0
Coptic,0
Dinka,0
Egypt,50
Libya,0
Mauritania,0
Morocco,30
Sudan,0
Tunisia,15
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,25
Harari,0
Kenya,0
Madagascar,0
Mauritius,10
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,35
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",10
"Black, n.o.c.",45
"Other African origins, n.o.c",155
Afghanistan,45
"Arab, n.o.c",40
Armenia,10
Assyrian,0
Azerbaijan,0
Georgia,15
Hazara,0
Iran,75
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,35
Kuwait,0
Kyrgyzstan,0
Lebanon,160
Palestine,0
Pashtun,45
Saudi Arabia,0
Syria,20
Tajikistan,0
Tatar,0
Turkey,25
Turkmenistan,25
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",10
Bangladesh,70
Bangladesh,35
Bhutan,0
India,645
India,0
India,0
India,0
Nepal,0
Pakistan,495
India,35
Sri Lanka,0
Sri Lanka,290
India,30
"South Asian origins, n.o.c",65
Myanmar (Burma),0
Cambodia,0
China,205
Philippines,185
Hmong,0
Indonesia,0
Japan,25
Karen,0
South Korea,20
Laos,0
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,70
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",40
Australia,55
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































