origin,population
Canada,3320
Canada,105
Canada,2585
Canada,65
United States,255
Canada,21270
Canada,0
Canada,60
Canada,10
Canada,40
Canada,65
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,15
United Kingdom,8435
Ireland,6395
United Kingdom,10
United Kingdom,5610
United Kingdom,400
"British Isles origins, n.o.c",660
France,0
France,0
France,0
France,16790
Austria,130
Germany,0
Belgium,130
Netherlands,690
Belgium,10
Netherlands,0
Germany,2470
Luxembourg,10
Switzerland,85
Denmark,115
Finland,875
Iceland,10
Norway,260
Sweden,220
"Northern European origins, n.o.c ",85
Bulgaria,10
Belarus,15
Czech Republic,55
"Czechoslovakian, n.o.c",15
Estonia,25
Hungary,180
Latvia,10
Lithuania,70
Moldova,0
Poland,1415
Romania,165
Russia,250
Slovakia,100
Ukraine,980
"Eastern European origins, n.o.c",10
Albania,20
Bosnia,0
Spain,0
Croatia,425
Cyprus,0
Greece,85
Italy,2920
Kosovo,0
North Macedonia,15
Malta,15
Montenegro,0
Portugal,135
Serbia,25
Italy,10
Slovenia,120
Spain,230
"Yugoslavian, n.o.c",80
"Southern European origins, n.o.c",0
Spain,0
Israel,55
Roma,0
"Slavic, n.o.c",10
"Other European origins, n.o.c",35
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,20
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,100
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,0
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),10
Arawak,0
Argentina,10
Belize,0
Bolivia,0
Brazil,0
Chile,15
Colombia,20
Costa Rica,0
Ecuador,0
Guatemala,0
Guyana,10
Hispanic,0
Honduras,0
Maya,0
Mexico,45
Nicaragua,0
Panama,0
Paraguay,0
Peru,10
El Salvador,15
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,30
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,15
Libya,0
Mauritania,0
Morocco,0
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,10
South Africa,35
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",10
"Black, n.o.c.",10
"Other African origins, n.o.c",80
Afghanistan,0
"Arab, n.o.c",10
Armenia,10
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,25
Iraq,0
Israel,0
Jordan,0
Kazakhstan,10
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,40
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,0
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,120
India,0
India,0
India,0
Nepal,0
Pakistan,10
India,0
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,10
China,220
Philippines,140
Hmong,0
Indonesia,0
Japan,15
Karen,0
South Korea,0
Laos,0
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,0
Thailand,10
China,0
Vietnam,35
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,15
New Zealand,10
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































