origin,population
Canada,1615
Canada,15
Canada,350
Canada,115
United States,215
Canada,41600
Canada,0
Canada,0
Canada,0
Canada,30
Canada,1330
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,510
Ireland,1850
United Kingdom,0
United Kingdom,620
United Kingdom,15
"British Isles origins, n.o.c",0
France,10
France,75
France,0
France,12155
Austria,30
Germany,0
Belgium,150
Netherlands,70
Belgium,0
Netherlands,0
Germany,340
Luxembourg,0
Switzerland,80
Denmark,15
Finland,10
Iceland,0
Norway,50
Sweden,10
"Northern European origins, n.o.c ",10
Bulgaria,40
Belarus,0
Czech Republic,10
"Czechoslovakian, n.o.c",0
Estonia,0
Hungary,30
Latvia,0
Lithuania,10
Moldova,0
Poland,35
Romania,10
Russia,25
Slovakia,0
Ukraine,25
"Eastern European origins, n.o.c",0
Albania,0
Bosnia,0
Spain,0
Croatia,0
Cyprus,0
Greece,105
Italy,495
Kosovo,0
North Macedonia,0
Malta,0
Montenegro,0
Portugal,65
Serbia,0
Italy,0
Slovenia,0
Spain,55
"Yugoslavian, n.o.c",0
"Southern European origins, n.o.c",0
Spain,10
Israel,10
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",15
Antigua and Barbuda,0
The Bahamas,10
Barbados,0
Bermuda,0
Caribbean,0
Cuba,10
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,90
Jamaica,0
Saint Kitts and Nevis,0
Martinique,15
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,10
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),10
Arawak,0
Argentina,0
Belize,0
Bolivia,0
Brazil,10
Chile,10
Colombia,0
Costa Rica,10
Ecuador,0
Guatemala,0
Guyana,0
Hispanic,0
Honduras,0
Maya,0
Mexico,50
Nicaragua,0
Panama,0
Paraguay,0
Peru,20
El Salvador,0
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,35
Chad,0
DR Congo,20
Nigeria,0
Togo,0
Gabon,25
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,15
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,10
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",15
Algeria,35
Berber,20
Coptic,0
Dinka,0
Egypt,20
Libya,0
Mauritania,0
Morocco,25
Sudan,0
Tunisia,10
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,10
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,15
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,0
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",15
"Other African origins, n.o.c",30
Afghanistan,0
"Arab, n.o.c",35
Armenia,0
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,0
Iraq,20
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,95
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,30
Tajikistan,0
Tatar,0
Turkey,10
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,30
India,0
India,0
India,0
Nepal,0
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,0
China,145
Philippines,15
Hmong,0
Indonesia,0
Japan,0
Karen,0
South Korea,10
Laos,0
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,50
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,0
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































