origin,population
Canada,2105
Canada,55
Canada,3965
Canada,0
United States,335
Canada,14145
Canada,0
Canada,40
Canada,0
Canada,20
Canada,20
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,11495
Ireland,7745
United Kingdom,35
United Kingdom,7610
United Kingdom,675
"British Isles origins, n.o.c",965
France,0
France,0
France,0
France,9150
Austria,250
Germany,0
Belgium,70
Netherlands,1300
Belgium,0
Netherlands,0
Germany,3885
Luxembourg,10
Switzerland,105
Denmark,125
Finland,190
Iceland,0
Norway,135
Sweden,145
"Northern European origins, n.o.c ",30
Bulgaria,55
Belarus,0
Czech Republic,80
"Czechoslovakian, n.o.c",15
Estonia,25
Hungary,280
Latvia,35
Lithuania,95
Moldova,0
Poland,880
Romania,80
Russia,170
Slovakia,50
Ukraine,690
"Eastern European origins, n.o.c",10
Albania,0
Bosnia,0
Spain,10
Croatia,40
Cyprus,0
Greece,170
Italy,1095
Kosovo,0
North Macedonia,15
Malta,70
Montenegro,0
Portugal,150
Serbia,10
Italy,0
Slovenia,65
Spain,155
"Yugoslavian, n.o.c",30
"Southern European origins, n.o.c",10
Spain,0
Israel,55
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",70
Antigua and Barbuda,10
The Bahamas,0
Barbados,10
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,10
Jamaica,130
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,15
Trinidad and Tobago,50
Saint Vincent and the Grenadines,0
"West India, n.o.c",15
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),0
Arawak,0
Argentina,25
Belize,10
Bolivia,0
Brazil,10
Chile,0
Colombia,20
Costa Rica,0
Ecuador,0
Guatemala,0
Guyana,30
Hispanic,0
Honduras,0
Maya,10
Mexico,50
Nicaragua,0
Panama,0
Paraguay,0
Peru,10
El Salvador,0
Uruguay,0
Venezuela,20
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,20
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,10
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,15
Berber,0
Coptic,0
Dinka,0
Egypt,0
Libya,0
Mauritania,0
Morocco,0
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,35
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",0
"Other African origins, n.o.c",30
Afghanistan,0
"Arab, n.o.c",10
Armenia,25
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,10
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,25
Palestine,10
Pashtun,0
Saudi Arabia,0
Syria,0
Tajikistan,0
Tatar,0
Turkey,15
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,125
India,0
India,0
India,0
Nepal,0
Pakistan,10
India,0
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,0
China,205
Philippines,140
Hmong,0
Indonesia,15
Japan,60
Karen,0
South Korea,50
Laos,0
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,20
Thailand,10
China,0
Vietnam,35
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,25
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































