origin,population
Canada,6105
Canada,100
Canada,3925
Canada,810
United States,395
Canada,125025
Canada,10
Canada,10
Canada,0
Canada,10
Canada,3940
"Other North American origins, n.o.c",0
United Kingdom,30
United Kingdom,0
United Kingdom,1450
Ireland,5235
United Kingdom,0
United Kingdom,3090
United Kingdom,15
"British Isles origins, n.o.c",90
France,15
France,190
France,0
France,36060
Austria,25
Germany,0
Belgium,415
Netherlands,220
Belgium,30
Netherlands,0
Germany,1015
Luxembourg,0
Switzerland,175
Denmark,60
Finland,45
Iceland,10
Norway,445
Sweden,30
"Northern European origins, n.o.c ",65
Bulgaria,20
Belarus,10
Czech Republic,10
"Czechoslovakian, n.o.c",10
Estonia,0
Hungary,45
Latvia,10
Lithuania,30
Moldova,0
Poland,290
Romania,40
Russia,90
Slovakia,0
Ukraine,125
"Eastern European origins, n.o.c",0
Albania,0
Bosnia,15
Spain,0
Croatia,25
Cyprus,0
Greece,60
Italy,880
Kosovo,0
North Macedonia,0
Malta,10
Montenegro,0
Portugal,285
Serbia,15
Italy,0
Slovenia,0
Spain,235
"Yugoslavian, n.o.c",10
"Southern European origins, n.o.c",0
Spain,40
Israel,25
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",90
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,20
Dominican Republic,15
Grenada,0
Guadeloupe,0
Haiti,120
Jamaica,0
Saint Kitts and Nevis,0
Martinique,20
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,0
Saint Vincent and the Grenadines,0
"West India, n.o.c",10
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),15
Arawak,0
Argentina,0
Belize,0
Bolivia,20
Brazil,25
Chile,45
Colombia,85
Costa Rica,10
Ecuador,0
Guatemala,25
Guyana,20
Hispanic,0
Honduras,0
Maya,10
Mexico,50
Nicaragua,0
Panama,10
Paraguay,0
Peru,40
El Salvador,10
Uruguay,0
Venezuela,20
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,35
Burkina Faso,10
Cameroon,40
Chad,0
DR Congo,70
Nigeria,0
Togo,10
Gabon,0
The Gambia,0
Ghana,0
Guinea,15
Nigeria,0
Ivory Coast,25
Liberia,0
Mali,35
Malinké,0
Nigeria,0
Peulh,0
Senegal,90
Sierra Leone,0
Togo,20
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",10
Algeria,180
Berber,50
Coptic,10
Dinka,0
Egypt,35
Libya,0
Mauritania,0
Morocco,130
Sudan,0
Tunisia,50
"North African origins, n.o.c",20
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,35
Mauritius,20
Oromo,0
Rwanda,10
Seychelles,0
Somalia,0
South Africa,0
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",20
"Black, n.o.c.",55
"Other African origins, n.o.c",110
Afghanistan,0
"Arab, n.o.c",65
Armenia,10
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,60
Iraq,0
Israel,10
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,90
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,65
Tajikistan,0
Tatar,0
Turkey,40
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,120
India,0
India,0
India,0
Nepal,0
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,40
China,310
Philippines,95
Hmong,0
Indonesia,10
Japan,20
Karen,0
South Korea,35
Laos,15
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,0
Thailand,15
China,0
Vietnam,100
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,10
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",10

































