origin,population
Canada,315
Canada,20
Canada,610
Canada,0
United States,120
Canada,3525
Canada,0
Canada,0
Canada,0
Canada,0
Canada,0
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,3285
Ireland,1905
United Kingdom,0
United Kingdom,2220
United Kingdom,150
"British Isles origins, n.o.c",165
France,0
France,0
France,0
France,1825
Austria,140
Germany,0
Belgium,205
Netherlands,295
Belgium,0
Netherlands,0
Germany,4505
Luxembourg,0
Switzerland,55
Denmark,250
Finland,30
Iceland,35
Norway,1150
Sweden,520
"Northern European origins, n.o.c ",50
Bulgaria,0
Belarus,0
Czech Republic,70
"Czechoslovakian, n.o.c",85
Estonia,0
Hungary,245
Latvia,0
Lithuania,45
Moldova,0
Poland,485
Romania,200
Russia,445
Slovakia,0
Ukraine,1535
"Eastern European origins, n.o.c",0
Albania,10
Bosnia,10
Spain,0
Croatia,25
Cyprus,0
Greece,45
Italy,90
Kosovo,0
North Macedonia,0
Malta,10
Montenegro,0
Portugal,20
Serbia,10
Italy,0
Slovenia,0
Spain,70
"Yugoslavian, n.o.c",0
"Southern European origins, n.o.c",0
Spain,0
Israel,25
Roma,10
"Slavic, n.o.c",0
"Other European origins, n.o.c",15
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,10
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,50
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,0
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),10
Arawak,0
Argentina,0
Belize,0
Bolivia,0
Brazil,0
Chile,0
Colombia,20
Costa Rica,0
Ecuador,0
Guatemala,0
Guyana,10
Hispanic,10
Honduras,0
Maya,0
Mexico,20
Nicaragua,0
Panama,0
Paraguay,0
Peru,0
El Salvador,10
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,10
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,0
Libya,0
Mauritania,0
Morocco,0
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,15
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,10
Seychelles,0
Somalia,0
South Africa,0
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,10
"Southern and East African origins, n.o.c",10
"Black, n.o.c.",0
"Other African origins, n.o.c",40
Afghanistan,0
"Arab, n.o.c",0
Armenia,10
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,10
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,40
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,0
Tajikistan,0
Tatar,0
Turkey,10
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,240
India,0
India,0
India,0
Nepal,0
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,0
India,10
"South Asian origins, n.o.c",0
Myanmar (Burma),10
Cambodia,0
China,90
Philippines,970
Hmong,0
Indonesia,0
Japan,15
Karen,0
South Korea,30
Laos,0
Malaysia,15
Mongolia,10
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,0
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",10
Australia,0
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































