origin,population
Aboriginal from Central/South America (except Arawak and Maya),0
Afghanistan,10
Akan,0
Albania,0
Algeria,0
Angola,0
Antigua and Barbuda,0
"Arab, n.o.c",10
Arawak,0
Argentina,0
Armenia,0
Ashanti,0
Assyrian,0
Australia,0
Austria,0
Azerbaijan,0
Bangladesh,75
"Bantu, n.o.c",0
Barbados,0
Belarus,0
Belgium,25
Belize,0
Benin,0
Berber,0
Bermuda,0
Bhutan,0
"Black, n.o.c.",0
Bolivia,0
Bosnia,0
Brazil,0
"British Isles origins, n.o.c",65
Bulgaria,10
Burkina Faso,0
Burundi,0
Cambodia,0
Cameroon,0
Canada,9085
Caribbean,0
"Caribbean origins, n.o.c",15
"Central and South American origins, n.o.c",0
"Central and West African origins, n.o.c",0
Chad,0
Chile,0
China,50
Colombia,0
Coptic,0
Costa Rica,0
Croatia,0
Cuba,0
Cyprus,0
Czech Republic,10
"Czechoslovakian, n.o.c",10
DR Congo,0
Denmark,0
Dinka,0
Djibouti,0
Dominican Republic,10
"East and Southeast Asian origins, n.o.c",0
"Eastern European origins, n.o.c",15
Ecuador,0
Egypt,55
El Salvador,0
Eritrea,0
Estonia,0
Ethiopia,0
Fiji,0
Finland,10
France,3420
Gabon,0
Georgia,0
Germany,230
Ghana,0
Greece,85
Grenada,0
Guadeloupe,0
Guatemala,0
Guinea,0
Guyana,0
Haiti,20
Harari,0
Hazara,0
Hispanic,0
Hmong,0
Honduras,0
Hungary,30
Iceland,0
India,65
Indonesia,0
Iran,0
Iraq,0
Ireland,955
Israel,10
Italy,150
Ivory Coast,0
Jamaica,20
Japan,30
Jordan,0
Karen,0
Kazakhstan,0
Kenya,0
Kosovo,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Laos,0
Latvia,0
Lebanon,10
Liberia,0
Libya,0
Lithuania,0
Luxembourg,25
Madagascar,0
Malaysia,10
Mali,0
Malinké,0
Malta,10
Martinique,0
Mauritania,0
Mauritius,0
Maya,0
Mexico,0
Moldova,0
Mongolia,0
Montenegro,0
Montserrat,0
Morocco,0
Myanmar (Burma),0
Nepal,0
Netherlands,50
New Zealand,0
Nicaragua,0
Nigeria,0
"North African origins, n.o.c",0
North Macedonia,0
"Northern European origins, n.o.c ",0
Norway,30
Oromo,0
"Other African origins, n.o.c",20
"Other Asian origins, n.o.c",0
"Other European origins, n.o.c",20
"Other North American origins, n.o.c",0
"Pacific Islands origins, n.o.c",0
Pakistan,0
Palestine,0
Panama,0
Paraguay,0
Pashtun,0
Peru,0
Peulh,0
Philippines,0
Poland,90
"Polynesian, n.o.c",0
Portugal,20
Puerto Rico,0
Roma,0
Romania,10
Russia,40
Rwanda,0
Saint Kitts and Nevis,0
Saint Lucia,0
Saint Vincent and the Grenadines,0
Samoa,0
Saudi Arabia,0
Senegal,0
Serbia,35
Seychelles,0
Sierra Leone,0
Singapore,0
"Slavic, n.o.c",0
Slovakia,0
Slovenia,0
Somalia,0
South Africa,0
"South Asian origins, n.o.c",0
South Korea,0
"Southern European origins, n.o.c",0
"Southern and East African origins, n.o.c",0
Spain,35
Sri Lanka,15
Sudan,0
Sweden,25
Switzerland,10
Syria,10
Taiwan,0
Tajikistan,0
Tanzania,0
Tatar,0
Thailand,0
The Bahamas,0
The Gambia,0
Tigria,0
Togo,0
Trinidad and Tobago,0
Tunisia,0
Turkey,10
Turkmenistan,0
Uganda,0
Ukraine,35
United Kingdom,1450
United States,65
Uruguay,0
Uzbekistan,0
Venezuela,0
Vietnam,10
"West Central Asian and Middle Eastern origins, n.o.c",0
"West India, n.o.c",0
Wolof,0
Yemen,0
"Yugoslavian, n.o.c",0
Zambia,0
Zimbabwe,0
Zulu,0
