origin,population
Canada,1925
Canada,20
Canada,350
Canada,470
United States,270
Canada,34190
Canada,10
Canada,0
Canada,0
Canada,0
Canada,2300
"Other North American origins, n.o.c",0
United Kingdom,10
United Kingdom,0
United Kingdom,580
Ireland,2255
United Kingdom,0
United Kingdom,730
United Kingdom,35
"British Isles origins, n.o.c",40
France,0
France,80
France,10
France,12130
Austria,0
Germany,0
Belgium,260
Netherlands,80
Belgium,0
Netherlands,0
Germany,455
Luxembourg,0
Switzerland,40
Denmark,0
Finland,0
Iceland,0
Norway,15
Sweden,0
"Northern European origins, n.o.c ",0
Bulgaria,0
Belarus,0
Czech Republic,0
"Czechoslovakian, n.o.c",10
Estonia,0
Hungary,50
Latvia,0
Lithuania,0
Moldova,0
Poland,115
Romania,25
Russia,30
Slovakia,0
Ukraine,70
"Eastern European origins, n.o.c",0
Albania,25
Bosnia,0
Spain,0
Croatia,10
Cyprus,0
Greece,95
Italy,580
Kosovo,45
North Macedonia,0
Malta,0
Montenegro,0
Portugal,110
Serbia,0
Italy,10
Slovenia,15
Spain,205
"Yugoslavian, n.o.c",0
"Southern European origins, n.o.c",0
Spain,10
Israel,30
Roma,0
"Slavic, n.o.c",0
"Other European origins, n.o.c",35
Antigua and Barbuda,0
The Bahamas,0
Barbados,0
Bermuda,0
Caribbean,0
Cuba,35
Dominican Republic,30
Grenada,0
Guadeloupe,10
Haiti,185
Jamaica,0
Saint Kitts and Nevis,0
Martinique,15
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,0
Saint Vincent and the Grenadines,0
"West India, n.o.c",0
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),95
Arawak,0
Argentina,30
Belize,0
Bolivia,0
Brazil,0
Chile,30
Colombia,195
Costa Rica,10
Ecuador,15
Guatemala,30
Guyana,0
Hispanic,0
Honduras,10
Maya,0
Mexico,40
Nicaragua,10
Panama,0
Paraguay,0
Peru,10
El Salvador,15
Uruguay,0
Venezuela,10
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,10
Burkina Faso,0
Cameroon,15
Chad,0
DR Congo,15
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,15
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,0
Togo,10
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",15
Algeria,40
Berber,20
Coptic,0
Dinka,0
Egypt,30
Libya,0
Mauritania,0
Morocco,90
Sudan,0
Tunisia,10
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",55
Burundi,75
Djibouti,0
Eritrea,0
Ethiopia,10
Harari,0
Kenya,0
Madagascar,10
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,0
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",10
"Other African origins, n.o.c",135
Afghanistan,0
"Arab, n.o.c",65
Armenia,0
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,0
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,70
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,10
Tajikistan,0
Tatar,0
Turkey,35
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,70
India,30
India,0
India,0
India,0
Nepal,25
Pakistan,0
India,0
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,0
China,90
Philippines,40
Hmong,0
Indonesia,10
Japan,0
Karen,0
South Korea,0
Laos,40
Malaysia,0
Mongolia,0
Singapore,0
Taiwan,10
Thailand,10
China,0
Vietnam,10
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",15
Australia,0
New Zealand,0
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",10

































