origin,population
Canada,5755
Canada,105
Canada,2715
Canada,90
United States,610
Canada,29535
Canada,0
Canada,105
Canada,0
Canada,20
Canada,65
"Other North American origins, n.o.c",0
United Kingdom,0
United Kingdom,0
United Kingdom,20375
Ireland,16080
United Kingdom,10
United Kingdom,14845
United Kingdom,1220
"British Isles origins, n.o.c",1915
France,0
France,0
France,0
France,20680
Austria,365
Germany,0
Belgium,205
Netherlands,2285
Belgium,10
Netherlands,0
Germany,8915
Luxembourg,0
Switzerland,375
Denmark,380
Finland,675
Iceland,90
Norway,465
Sweden,540
"Northern European origins, n.o.c ",115
Bulgaria,40
Belarus,15
Czech Republic,125
"Czechoslovakian, n.o.c",75
Estonia,85
Hungary,380
Latvia,60
Lithuania,105
Moldova,0
Poland,1890
Romania,185
Russia,480
Slovakia,65
Ukraine,1410
"Eastern European origins, n.o.c",15
Albania,0
Bosnia,0
Spain,0
Croatia,90
Cyprus,0
Greece,295
Italy,4070
Kosovo,0
North Macedonia,45
Malta,30
Montenegro,0
Portugal,340
Serbia,15
Italy,20
Slovenia,40
Spain,265
"Yugoslavian, n.o.c",80
"Southern European origins, n.o.c",10
Spain,0
Israel,85
Roma,15
"Slavic, n.o.c",0
"Other European origins, n.o.c",150
Antigua and Barbuda,10
The Bahamas,0
Barbados,0
Bermuda,10
Caribbean,0
Cuba,10
Dominican Republic,10
Grenada,0
Guadeloupe,0
Haiti,10
Jamaica,125
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,15
Trinidad and Tobago,25
Saint Vincent and the Grenadines,0
"West India, n.o.c",35
"Caribbean origins, n.o.c",15
Aboriginal from Central/South America (except Arawak and Maya),20
Arawak,0
Argentina,10
Belize,0
Bolivia,20
Brazil,20
Chile,0
Colombia,30
Costa Rica,0
Ecuador,20
Guatemala,0
Guyana,45
Hispanic,0
Honduras,0
Maya,0
Mexico,130
Nicaragua,0
Panama,0
Paraguay,0
Peru,10
El Salvador,20
Uruguay,0
Venezuela,20
"Central and South American origins, n.o.c",10
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,20
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,35
Liberia,0
Mali,0
Malinké,0
Nigeria,15
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,20
Libya,0
Mauritania,0
Morocco,15
Sudan,20
Tunisia,10
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,40
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,20
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",25
"Other African origins, n.o.c",75
Afghanistan,10
"Arab, n.o.c",0
Armenia,15
Assyrian,10
Azerbaijan,0
Georgia,0
Hazara,0
Iran,50
Iraq,0
Israel,0
Jordan,0
Kazakhstan,0
Kurdistan,25
Kuwait,0
Kyrgyzstan,0
Lebanon,125
Palestine,20
Pashtun,0
Saudi Arabia,0
Syria,10
Tajikistan,0
Tatar,0
Turkey,20
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,20
Bhutan,0
India,385
India,0
India,0
India,0
Nepal,0
Pakistan,75
India,0
Sri Lanka,0
Sri Lanka,10
India,10
"South Asian origins, n.o.c",30
Myanmar (Burma),0
Cambodia,0
China,485
Philippines,120
Hmong,0
Indonesia,0
Japan,70
Karen,0
South Korea,20
Laos,0
Malaysia,10
Mongolia,0
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,100
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,75
New Zealand,0
Fiji,10
United States,15
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































