origin,population
Canada,465
Canada,0
Canada,120
Canada,45
United States,275
Canada,6045
Canada,0
Canada,55
Canada,10
Canada,0
Canada,0
"Other North American origins, n.o.c",0
United Kingdom,15
United Kingdom,0
United Kingdom,6570
Ireland,4215
United Kingdom,0
United Kingdom,4640
United Kingdom,440
"British Isles origins, n.o.c",755
France,15
France,0
France,0
France,1795
Austria,85
Germany,0
Belgium,35
Netherlands,855
Belgium,10
Netherlands,25
Germany,1295
Luxembourg,10
Switzerland,50
Denmark,80
Finland,75
Iceland,10
Norway,110
Sweden,140
"Northern European origins, n.o.c ",30
Bulgaria,10
Belarus,0
Czech Republic,15
"Czechoslovakian, n.o.c",10
Estonia,0
Hungary,150
Latvia,0
Lithuania,10
Moldova,0
Poland,400
Romania,45
Russia,105
Slovakia,25
Ukraine,380
"Eastern European origins, n.o.c",10
Albania,0
Bosnia,0
Spain,0
Croatia,50
Cyprus,0
Greece,90
Italy,575
Kosovo,0
North Macedonia,25
Malta,70
Montenegro,0
Portugal,145
Serbia,10
Italy,20
Slovenia,35
Spain,100
"Yugoslavian, n.o.c",10
"Southern European origins, n.o.c",0
Spain,0
Israel,35
Roma,10
"Slavic, n.o.c",10
"Other European origins, n.o.c",65
Antigua and Barbuda,0
The Bahamas,0
Barbados,45
Bermuda,0
Caribbean,0
Cuba,0
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,50
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,40
Saint Vincent and the Grenadines,0
"West India, n.o.c",15
"Caribbean origins, n.o.c",0
Aboriginal from Central/South America (except Arawak and Maya),15
Arawak,0
Argentina,20
Belize,0
Bolivia,0
Brazil,0
Chile,15
Colombia,10
Costa Rica,20
Ecuador,0
Guatemala,0
Guyana,35
Hispanic,0
Honduras,0
Maya,0
Mexico,25
Nicaragua,0
Panama,0
Paraguay,0
Peru,10
El Salvador,0
Uruguay,10
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,10
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",0
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,10
Libya,0
Mauritania,0
Morocco,10
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,20
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,0
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",0
"Other African origins, n.o.c",20
Afghanistan,15
"Arab, n.o.c",10
Armenia,0
Assyrian,0
Azerbaijan,0
Georgia,10
Hazara,0
Iran,10
Iraq,0
Israel,20
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,30
Palestine,0
Pashtun,0
Saudi Arabia,0
Syria,0
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,15
Bangladesh,0
Bhutan,0
India,110
India,10
India,0
India,10
Nepal,0
Pakistan,15
India,20
Sri Lanka,0
Sri Lanka,15
India,20
"South Asian origins, n.o.c",0
Myanmar (Burma),0
Cambodia,0
China,105
Philippines,90
Hmong,0
Indonesia,0
Japan,30
Karen,0
South Korea,15
Laos,0
Malaysia,0
Mongolia,10
Singapore,0
Taiwan,0
Thailand,0
China,0
Vietnam,0
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",0
Australia,35
New Zealand,10
Fiji,0
United States,0
New Zealand,0
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































