origin,population
Canada,905
Canada,50
Canada,820
Canada,65
United States,830
Canada,8330
Canada,0
Canada,0
Canada,0
Canada,0
Canada,0
"Other North American origins, n.o.c",10
United Kingdom,0
United Kingdom,0
United Kingdom,9755
Ireland,6080
United Kingdom,25
United Kingdom,7425
United Kingdom,825
"British Isles origins, n.o.c",1000
France,0
France,0
France,10
France,3515
Austria,325
Germany,0
Belgium,240
Netherlands,1795
Belgium,10
Netherlands,0
Germany,6090
Luxembourg,0
Switzerland,185
Denmark,670
Finland,145
Iceland,195
Norway,1445
Sweden,1010
"Northern European origins, n.o.c ",120
Bulgaria,10
Belarus,25
Czech Republic,220
"Czechoslovakian, n.o.c",130
Estonia,20
Hungary,535
Latvia,0
Lithuania,85
Moldova,15
Poland,1445
Romania,210
Russia,1000
Slovakia,30
Ukraine,2685
"Eastern European origins, n.o.c",10
Albania,0
Bosnia,10
Spain,0
Croatia,65
Cyprus,0
Greece,80
Italy,875
Kosovo,0
North Macedonia,0
Malta,45
Montenegro,0
Portugal,105
Serbia,60
Italy,10
Slovenia,15
Spain,305
"Yugoslavian, n.o.c",15
"Southern European origins, n.o.c",0
Spain,0
Israel,50
Roma,15
"Slavic, n.o.c",0
"Other European origins, n.o.c",95
Antigua and Barbuda,0
The Bahamas,0
Barbados,10
Bermuda,0
Caribbean,0
Cuba,25
Dominican Republic,10
Grenada,0
Guadeloupe,0
Haiti,10
Jamaica,45
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,0
Trinidad and Tobago,25
Saint Vincent and the Grenadines,15
"West India, n.o.c",10
"Caribbean origins, n.o.c",20
Aboriginal from Central/South America (except Arawak and Maya),10
Arawak,0
Argentina,30
Belize,0
Bolivia,0
Brazil,0
Chile,20
Colombia,20
Costa Rica,0
Ecuador,0
Guatemala,25
Guyana,0
Hispanic,0
Honduras,0
Maya,15
Mexico,160
Nicaragua,0
Panama,0
Paraguay,10
Peru,0
El Salvador,35
Uruguay,10
Venezuela,0
"Central and South American origins, n.o.c",15
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,0
Mali,0
Malinké,0
Nigeria,35
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",10
Algeria,0
Berber,0
Coptic,0
Dinka,0
Egypt,25
Libya,0
Mauritania,0
Morocco,10
Sudan,0
Tunisia,0
"North African origins, n.o.c",0
South Africa,0
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,0
Harari,0
Kenya,0
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,65
Tanzania,0
Tigria,0
Uganda,0
Zambia,10
Zimbabwe,0
Zulu,10
"Southern and East African origins, n.o.c",25
"Black, n.o.c.",30
"Other African origins, n.o.c",125
Afghanistan,10
"Arab, n.o.c",20
Armenia,10
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,0
Iraq,10
Israel,15
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,45
Palestine,10
Pashtun,0
Saudi Arabia,0
Syria,20
Tajikistan,0
Tatar,0
Turkey,0
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",20
Bangladesh,0
Bangladesh,0
Bhutan,0
India,335
India,0
India,0
India,0
Nepal,25
Pakistan,0
India,15
Sri Lanka,0
Sri Lanka,20
India,0
"South Asian origins, n.o.c",0
Myanmar (Burma),10
Cambodia,45
China,280
Philippines,785
Hmong,0
Indonesia,10
Japan,125
Karen,0
South Korea,110
Laos,0
Malaysia,10
Mongolia,0
Singapore,0
Taiwan,0
Thailand,10
China,0
Vietnam,25
"East and Southeast Asian origins, n.o.c",10
"Other Asian origins, n.o.c",40
Australia,135
New Zealand,75
Fiji,0
United States,0
New Zealand,35
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































