origin,population
Canada,5160
Canada,35
Canada,1215
Canada,30
United States,835
Canada,11180
Canada,0
Canada,30
Canada,0
Canada,0
Canada,20
"Other North American origins, n.o.c",0
United Kingdom,15
United Kingdom,0
United Kingdom,16985
Ireland,7960
United Kingdom,35
United Kingdom,11250
United Kingdom,1750
"British Isles origins, n.o.c",1390
France,0
France,0
France,0
France,4185
Austria,435
Germany,0
Belgium,285
Netherlands,2895
Belgium,45
Netherlands,30
Germany,5845
Luxembourg,0
Switzerland,270
Denmark,885
Finland,480
Iceland,365
Norway,1620
Sweden,1520
"Northern European origins, n.o.c ",155
Bulgaria,20
Belarus,35
Czech Republic,185
"Czechoslovakian, n.o.c",125
Estonia,20
Hungary,395
Latvia,65
Lithuania,50
Moldova,25
Poland,1260
Romania,235
Russia,810
Slovakia,65
Ukraine,2005
"Eastern European origins, n.o.c",45
Albania,0
Bosnia,15
Spain,0
Croatia,175
Cyprus,0
Greece,105
Italy,1365
Kosovo,0
North Macedonia,0
Malta,15
Montenegro,0
Portugal,275
Serbia,30
Italy,30
Slovenia,35
Spain,335
"Yugoslavian, n.o.c",50
"Southern European origins, n.o.c",0
Spain,10
Israel,115
Roma,20
"Slavic, n.o.c",0
"Other European origins, n.o.c",115
Antigua and Barbuda,0
The Bahamas,0
Barbados,10
Bermuda,10
Caribbean,0
Cuba,15
Dominican Republic,0
Grenada,0
Guadeloupe,0
Haiti,0
Jamaica,60
Saint Kitts and Nevis,0
Martinique,0
Montserrat,0
Puerto Rico,0
Saint Lucia,10
Trinidad and Tobago,10
Saint Vincent and the Grenadines,0
"West India, n.o.c",15
"Caribbean origins, n.o.c",15
Aboriginal from Central/South America (except Arawak and Maya),55
Arawak,0
Argentina,10
Belize,10
Bolivia,0
Brazil,25
Chile,60
Colombia,10
Costa Rica,15
Ecuador,0
Guatemala,0
Guyana,0
Hispanic,10
Honduras,10
Maya,0
Mexico,130
Nicaragua,0
Panama,15
Paraguay,0
Peru,0
El Salvador,0
Uruguay,0
Venezuela,0
"Central and South American origins, n.o.c",0
Akan,0
Angola,0
Ashanti,0
Benin,0
Burkina Faso,0
Cameroon,0
Chad,0
DR Congo,0
Nigeria,0
Togo,0
Gabon,0
The Gambia,0
Ghana,0
Guinea,0
Nigeria,0
Ivory Coast,0
Liberia,10
Mali,0
Malinké,0
Nigeria,0
Peulh,0
Senegal,0
Sierra Leone,0
Togo,0
Wolof,0
Nigeria,0
"Central and West African origins, n.o.c",10
Algeria,10
Berber,0
Coptic,0
Dinka,0
Egypt,10
Libya,0
Mauritania,10
Morocco,25
Sudan,0
Tunisia,10
"North African origins, n.o.c",10
South Africa,10
Ethiopia,0
"Bantu, n.o.c",0
Burundi,0
Djibouti,0
Eritrea,0
Ethiopia,10
Harari,0
Kenya,20
Madagascar,0
Mauritius,0
Oromo,0
Rwanda,0
Seychelles,0
Somalia,0
South Africa,75
Tanzania,0
Tigria,0
Uganda,0
Zambia,0
Zimbabwe,20
Zulu,0
"Southern and East African origins, n.o.c",0
"Black, n.o.c.",20
"Other African origins, n.o.c",75
Afghanistan,0
"Arab, n.o.c",15
Armenia,10
Assyrian,0
Azerbaijan,0
Georgia,0
Hazara,0
Iran,20
Iraq,0
Israel,15
Jordan,0
Kazakhstan,0
Kurdistan,0
Kuwait,0
Kyrgyzstan,0
Lebanon,55
Palestine,10
Pashtun,0
Saudi Arabia,0
Syria,60
Tajikistan,0
Tatar,0
Turkey,10
Turkmenistan,0
China,0
Uzbekistan,0
Yemen,0
"West Central Asian and Middle Eastern origins, n.o.c",0
Bangladesh,0
Bangladesh,0
Bhutan,0
India,985
India,0
India,0
India,0
Nepal,15
Pakistan,20
India,45
Sri Lanka,0
Sri Lanka,0
India,0
"South Asian origins, n.o.c",10
Myanmar (Burma),10
Cambodia,0
China,530
Philippines,300
Hmong,0
Indonesia,35
Japan,190
Karen,0
South Korea,80
Laos,0
Malaysia,30
Mongolia,0
Singapore,0
Taiwan,10
Thailand,50
China,0
Vietnam,105
"East and Southeast Asian origins, n.o.c",0
"Other Asian origins, n.o.c",35
Australia,160
New Zealand,95
Fiji,25
United States,60
New Zealand,10
Samoa,0
"Polynesian, n.o.c",0
"Pacific Islands origins, n.o.c",0

































