Name
"Taco Bell in Plano, Tx-7100 Corporate Drive"
Jack in The Box
SONIC Drive-In
"Taco Bell in New Caney, Tx-20193 Highway 59"
Jack in The Box
"Taco Bell in Fort Stockton, Tx-1304 US Highway 5"
Bite the Bagel in Killeen
Hot Stuff Pizza & Food in Sunoco
Jack in The Box
Jack in The Box
SONIC Drive-In
Jack in The Box
SONIC Drive-In
SONIC Drive-In
Jack in The Box
Jack in The Box
SONIC Drive-In
Jack in The Box
Jack in The Box
SONIC Drive-In
Jack in The Box
SONIC Drive-In
SONIC Drive-In
SONIC Drive-In
SONIC Drive-In
SONIC Drive-In
Jack in The Box
SONIC Drive-In
In-N-Out Burger
SONIC Drive-In
SONIC Drive-In
Jack in The Box
SONIC Drive-In
In the Mood Ballroom
Eating in Comfort
The Park Drive-In
Taco Bell
Taco Bell Cantina
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell Cantina
Taco Bell
Taco Bell
Taco Bell
Taco Bell Cantina
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
Taco Bell
