"Ethnic Origin (279), Single and Multiple Ethnic Origin Responses (3), Generation Status (4), Age (12) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data"
"Geography = Rouyn-Noranda"
"Global non-response rate (GNR) =   6.0 %"
"Generation status (4) = Total - Generation status [1]"
"Age (12) = Total - Age"
"Sex (3) = Total - Sex"
"Ethnic origin (279)","Total - Single and multiple ethnic origin responses [2]","  Single ethnic origin responses [3]","  Multiple ethnic origin responses [4]", 
"Total - Ethnic origin [5]",41165,31905,9260 
"  North American Aboriginal origins",2635,615,2025 
"    First Nations (North American Indian)",2205,525,1685 
"    Inuit",35,10,25 
"    Métis",485,85,410 
"  Other North American origins",32230,25305,6925 
"    Acadian",200,25,175 
"    American",240,10,230 
"    Canadian",31205,24635,6570 
"    New Brunswicker",0,0,0 
"    Newfoundlander",0,0,0 
"    Nova Scotian",0,0,0 
"    Ontarian",0,0,0 
"    Québécois",920,625,295 
"    Other North American origins, n.i.e. [6]",0,0,0 
"  European origins",13630,5285,8345 
"    British Isles origins",3290,735,2550 
"      Channel Islander",0,0,0 
"      Cornish",0,0,0 
"      English",620,80,545 
"      Irish",2350,530,1820 
"      Manx",0,0,0 
"      Scottish",775,110,665 
"      Welsh",10,0,10 
"      British Isles origins, n.i.e. [7]",85,20,65 
"    French origins",10770,4030,6740 
"      Alsatian",0,0,0 
"      Breton",180,30,145 
"      Corsican",0,0,0 
"      French",10685,4000,6690 
"    Western European origins (except French origins)",845,165,680 
"      Austrian",15,0,15 
"      Bavarian",0,0,0 
"      Belgian",185,65,120 
"      Dutch",40,10,30 
"      Flemish",10,0,10 
"      Frisian",0,0,0 
"      German",585,90,495 
"      Luxembourger",0,0,0 
"      Swiss",25,0,25 
"      Western European origins, n.i.e. [8]",0,0,0 
"    Northern European origins (except British Isles origins)",115,25,85 
"      Danish",10,0,10 
"      Finnish",45,30,20 
"      Icelandic",0,0,0 
"      Norwegian",30,0,30 
"      Swedish",10,0,10 
"      Northern European origins, n.i.e. [9]",10,0,15 
"    Eastern European origins",545,120,425 
"      Bulgarian",25,10,15 
"      Byelorussian",20,20,0 
"      Czech",20,0,15 
"      Czechoslovakian, n.o.s. [10]",15,0,15 
"      Estonian",0,0,0 
"      Hungarian",35,0,35 
"      Latvian",0,0,0 
"      Lithuanian",0,0,10 
"      Moldovan",0,0,0 
"      Polish",245,40,200 
"      Romanian",20,0,15 
"      Russian",50,10,45 
"      Slovak",20,0,20 
"      Ukrainian",140,30,115 
"      Eastern European origins, n.i.e. [11]",0,0,0 
"    Southern European origins",630,165,465 
"      Albanian",0,0,0 
"      Bosnian",0,0,0 
"      Catalan",0,0,0 
"      Croatian",10,10,0 
"      Cypriot",0,0,0 
"      Greek",40,0,35 
"      Italian",395,100,295 
"      Kosovar",0,0,0 
"      Macedonian",0,0,0 
"      Maltese",0,0,0 
"      Montenegrin",0,0,0 
"      Portuguese",65,15,50 
"      Serbian",0,0,0 
"      Sicilian",0,0,0 
"      Slovenian",30,20,15 
